onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.042	2.534	2.534	8.04	8.04	14	42	28	7	0	0.003266938	7.68835661848	7.06992563413	14.7582822526	0.618430984352	7.68835661848	7.06992563413	0.618430984352
22.1	2.22	2.22	0.11	13.9	14	42	28	8	0	0.003266938	0.105188958711	12.2228813824	12.3280703411	12.1176924237	12.2228813824	0.105188958711	12.1176924237
34.141	2.629	2.626	14.0	18.9	14	42	28	8	0	0.003266938	13.3876856541	16.6196013041	30.0072869582	3.23191565004	16.6196013041	13.3876856541	3.23191565004
46.182	2.21	2.209	8.18	8.26	0	14	14	7	0	0.003266938	8.18	7.8987345359	16.0787345359	0.281265464101	8.18	7.8987345359	0.281265464101
58.224	2.599	2.599	20.45	21.47	14	30	16	8	0	0.003266938	19.5555836875	19.5535891018	39.1091727894	0.00199458573811	19.5535891018	19.5555836875	0.00199458573811
70.265	2.814	2.814	17.94	18.12	14	42	28	7	0	0.003266938	17.1553629024	15.9337129963	33.0890758987	1.22164990611	17.1553629024	15.9337129963	1.22164990611
82.306	2.311	2.309	23.9	35.85	14	42	28	8	0	0.003266938	22.854691938	31.5244818387	54.3791737767	8.66978990072	31.5244818387	22.854691938	8.66978990072
94.348	2.851	2.851	9.97	13.46	0	30	30	8	0	0.003266938	9.97	12.2585612161	22.2285612161	2.28856121613	12.2585612161	9.97	2.28856121613
106.405	2.769	2.769	23.4	26.91	0	30	30	8	0	0.003266938	23.4	24.5080150317	47.9080150317	1.10801503166	24.5080150317	23.4	1.10801503166
118.447	2.37	2.367	25.11	31.39	14	42	28	8	0	0.003266938	24.0117704838	27.6026076686	51.6143781524	3.59083718473	27.6026076686	24.0117704838	3.59083718473
130.488	2.19	2.19	14.39	15.83	14	42	28	7	0	0.003266938	13.7606283259	13.9200152722	27.680643598	0.159386946308	13.7606283259	13.9200152722	0.159386946308
142.53	1.516	1.516	13.58	16.98	0	30	30	8	0	0.003266938	13.58	15.4643662296	29.0443662296	1.88436622956	15.4643662296	13.58	1.88436622956
154.571	1.939	1.939	27.02	33.78	14	30	16	8	0	0.003266938	25.8382333123	30.7647992482	56.6030325606	4.92656593586	30.7647992482	25.8382333123	4.92656593586
166.612	2.132	2.129	12.85	16.06	30	42	12	8	0	0.003266938	11.7030097791	14.1222643886	25.8252741677	2.41925460942	14.1222643886	11.7030097791	2.41925460942
178.653	2.64	2.64	13.99	14.69	30	42	12	7	0	0.003266938	12.7412534483	12.91756313	25.6588165783	0.176309681746	12.7412534483	12.91756313	0.176309681746
190.711	2.158	2.158	15.76	16.23	30	42	12	8	0	0.003266938	14.3532633556	14.2717528659	28.6250162215	0.0815104896861	14.2717528659	14.3532633556	0.0815104896861
202.736	2.391	2.389	21.71	24.97	14	30	16	8	0	0.003266938	20.7604753964	22.741179314	43.5016547104	1.98070391761	22.741179314	20.7604753964	1.98070391761
214.777	1.892	1.891	13.0	17.55	0	14	14	8	0	0.003266938	13.0	16.7824202306	29.7824202306	3.78242023063	16.7824202306	13.0	3.78242023063
226.818	3.066	3.066	6.74	6.81	14	30	16	7	0	0.003266938	6.44521437917	6.20213981292	12.6473541921	0.243074566255	6.44521437917	6.20213981292	0.243074566255
238.876	2.712	2.712	8.34	11.26	30	42	12	8	0	0.003266938	7.59557210569	9.90141326371	17.4969853694	2.30584115803	9.90141326371	7.59557210569	2.30584115803
250.918	2.328	2.327	13.33	14.66	0	30	30	7	0	0.003266938	13.33	13.3514492889	26.6814492889	0.0214492888914	13.33	13.3514492889	0.0214492888914
262.959	2.751	2.748	16.17	16.33	30	42	12	7	0	0.003266938	14.7266667804	14.3596872643	29.0863540448	0.366979516112	14.7266667804	14.3596872643	0.366979516112
275.0	2.467	2.467	14.17	14.88	0	30	30	7	0	0.003266938	14.17	13.5518121022	27.7218121022	0.618187897769	14.17	13.5518121022	0.618187897769
287.058	3.001	3.001	19.0	21.85	14	42	28	8	0	0.003266938	18.1690019591	19.2136660579	37.382668017	1.04466409883	19.2136660579	18.1690019591	1.04466409883
299.099	2.427	2.424	17.06	25.59	0	30	30	8	0	0.003266938	17.06	23.3058381516	40.3658381516	6.24583815162	23.3058381516	17.06	6.24583815162
311.124	3.393	3.391	11.08	11.63	14	42	28	7	0	0.003266938	10.5953969319	10.2267705379	20.8221674699	0.368626394012	10.5953969319	10.2267705379	0.368626394012
323.149	3.438	3.437	14.84	15.29	14	30	16	8	0	0.003266938	14.1909467933	13.9252155271	28.1161623204	0.265731266219	13.9252155271	14.1909467933	0.265731266219
335.206	3.876	3.876	20.9	21.94	0	14	14	8	0	0.003266938	20.9	20.9804159464	41.8804159464	0.0804159464427	20.9804159464	20.9	0.0804159464427
347.231	2.11	2.107	28.28	31.11	14	30	16	8	0	0.003266938	27.0431250212	28.3331232863	55.3762483075	1.28999826511	28.3331232863	27.0431250212	1.28999826511
359.256	1.69	1.69	27.07	40.6	14	30	16	8	0	0.003266938	25.8860464754	36.9760464617	62.8620929371	11.0899999863	36.9760464617	25.8860464754	11.0899999863
371.298	2.632	2.631	6.04	6.22	0	14	14	7	0	0.003266938	6.04	5.94795748345	11.9879574834	0.0920425165509	6.04	5.94795748345	0.0920425165509
383.338	1.93	1.927	8.04	12.06	30	42	12	8	0	0.003266938	7.3223500875	10.6048884512	17.9272385387	3.28253836369	10.6048884512	7.3223500875	3.28253836369
395.379	1.894	1.894	18.72	18.91	0	30	30	7	0	0.003266938	18.72	17.2220945466	35.9420945466	1.49790545341	18.72	17.2220945466	1.49790545341
407.421	3.612	3.612	6.53	7.18	30	42	12	8	0	0.003266938	5.94713259594	6.31368980759	12.2608224035	0.366557211651	6.31368980759	5.94713259594	0.366557211651
419.479	2.386	2.386	11.0	12.65	0	14	14	8	0	0.003266938	11.0	12.0967302517	23.0967302517	1.09673025171	12.0967302517	11.0	1.09673025171
431.52	2.049	2.048	8.55	9.83	30	42	12	8	0	0.003266938	7.78682751842	8.6439513661	16.4307788845	0.857123847682	8.6439513661	7.78682751842	0.857123847682
443.578	2.303	2.302	11.79	17.68	0	14	14	8	0	0.003266938	11.79	16.9067344546	28.6967344546	5.11673445456	16.9067344546	11.79	5.11673445456
455.636	2.908	2.908	9.54	12.88	14	30	16	8	0	0.003266938	9.12275150998	11.730331981	20.8530834909	2.60758047098	11.730331981	9.12275150998	2.60758047098
467.661	1.638	1.635	13.42	16.77	0	14	14	8	0	0.003266938	13.42	16.036534887	29.456534887	2.61653488705	16.036534887	13.42	2.61653488705
479.702	3.14	3.138	16.4	16.89	14	42	28	7	0	0.003266938	15.6827174805	14.8521198956	30.534837376	0.830597584907	15.6827174805	14.8521198956	0.830597584907
491.743	3.089	3.088	8.8	9.06	0	30	30	8	0	0.003266938	8.8	8.25130494934	17.0513049493	0.548695050658	8.25130494934	8.8	0.548695050658
503.801	2.174	2.174	15.39	16.93	0	14	14	8	0	0.003266938	15.39	16.1895370088	31.5795370088	0.799537008809	16.1895370088	15.39	0.799537008809
