onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
335.208	2.384	2.383	16.64	18.3	0	14	14	8	0	0.006070243	16.64	16.8666174674	33.5066174674	0.226617467389	16.8666174674	16.64	0.226617467389
347.266	1.909	1.91	11.0	11.55	14	30	16	7	0	0.006070243	10.1384039421	9.77068671998	19.9090906621	0.367717222162	10.1384039421	9.77068671998	0.367717222162
359.29	1.781	1.781	26.28	32.85	0	14	14	8	0	0.006070243	26.28	30.2769608636	56.5569608636	3.99696086359	30.2769608636	26.28	3.99696086359
371.331	2.158	2.156	17.53	18.06	30	42	12	7	0	0.006070243	14.8294491949	14.3910092318	29.2204584267	0.438439963117	14.8294491949	14.3910092318	0.438439963117
383.372	2.387	2.386	5.12	6.91	0	14	14	8	0	0.006070243	5.12	6.36876102184	11.4887610218	1.24876102184	6.36876102184	5.12	1.24876102184
395.43	1.384	1.384	15.63	17.19	30	42	12	8	0	0.006070243	13.2221500808	13.6977546343	26.9199047151	0.475604553448	13.6977546343	13.2221500808	0.475604553448
407.471	2.633	2.631	17.58	18.46	0	14	14	7	0	0.006070243	17.58	17.0140851611	34.5940851611	0.565914838907	17.58	17.0140851611	0.565914838907
419.513	1.189	1.189	13.96	17.45	14	42	28	8	0	0.006070243	12.8665562757	13.9049341692	26.7714904448	1.03837789349	13.9049341692	12.8665562757	1.03837789349
431.555	2.45	2.451	28.08	32.29	0	30	30	8	0	0.006070243	28.08	27.3156254708	55.3956254708	0.764374529151	27.3156254708	28.08	0.764374529151
443.595	1.53	1.53	26.73	36.09	0	30	30	8	0	0.006070243	26.73	30.5302236991	57.2602236991	3.80022369907	30.5302236991	26.73	3.80022369907
455.636	2.515	2.513	17.4	18.27	14	42	28	7	0	0.006070243	16.0371116903	14.5583465485	30.5954582388	1.47876514185	16.0371116903	14.5583465485	1.47876514185
467.677	1.856	1.855	21.99	25.29	14	42	28	8	0	0.006070243	20.2675911534	20.1521939907	40.4197851442	0.115397162721	20.1521939907	20.2675911534	0.115397162721
479.735	2.165	2.165	29.18	30.06	0	14	14	7	0	0.006070243	29.18	27.7054929546	56.8854929546	1.47450704537	29.18	27.7054929546	1.47450704537
