onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.043	3.488	3.405	19.19	19.19	14	30	16	7	0	0.005456573	17.828077139	16.4905442454	34.3186213844	1.33753289353	17.828077139	16.4905442454	1.33753289353
22.085	2.267	2.26	0.1	11.54	14	42	28	8	0	0.005456573	0.0929029553881	9.38840278395	9.48130573934	9.29549982856	9.38840278395	0.0929029553881	9.29549982856
34.126	5.554	5.554	17.99	26.98	30	42	12	8	0	0.005456573	15.4593481488	21.9496626613	37.4090108101	6.49031451246	21.9496626613	15.4593481488	6.49031451246
46.184	3.595	3.592	10.91	16.36	14	30	16	8	0	0.005456573	10.1357124328	14.0586401175	24.1943525504	3.92292768469	14.0586401175	10.1357124328	3.92292768469
58.209	5.625	5.622	13.94	18.82	14	42	28	8	0	0.005456573	12.9506719811	15.3110693582	28.2617413393	2.36039737712	15.3110693582	12.9506719811	2.36039737712
70.25	3.742	3.141	21.72	27.15	14	30	16	8	0	0.005456573	20.1785219103	23.3308116865	43.5093335968	3.1522897762	23.3308116865	20.1785219103	3.1522897762
94.299	2.068	2.06	12.52	12.9	14	30	16	7	0	0.005456573	11.6314500146	11.0853580389	22.7168080535	0.546091975703	11.6314500146	11.0853580389	0.546091975703
106.357	3.69	3.69	18.92	21.76	0	14	14	7	0	0.005456573	18.92	20.2156830925	39.1356830925	1.29568309246	18.92	20.2156830925	1.29568309246
118.398	2.723	2.121	10.76	13.45	14	42	28	8	0	0.005456573	9.99635799976	10.9422892066	20.9386472064	0.945931206835	10.9422892066	9.99635799976	0.945931206835
130.44	3.825	3.023	14.95	16.44	0	14	14	7	0	0.005456573	14.95	15.2732458658	30.2232458658	0.323245865808	14.95	15.2732458658	0.323245865808
142.481	2.182	2.101	16.62	24.93	0	30	30	8	0	0.005456573	16.62	21.4230989077	38.0430989077	4.80309890771	21.4230989077	16.62	4.80309890771
154.522	3.148	3.14	15.89	19.86	30	42	12	8	0	0.005456573	13.6547549797	16.1571645831	29.8119195628	2.50240960344	16.1571645831	13.6547549797	2.50240960344
166.563	2.99	2.901	22.65	22.88	30	42	12	7	0	0.005456573	19.4638263241	18.6140949477	38.0779212718	0.849731376368	19.4638263241	18.6140949477	0.849731376368
178.605	1.017	1.011	15.28	19.1	0	14	14	8	0	0.005456573	15.28	17.7444644791	33.0244644791	2.46446447913	17.7444644791	15.28	2.46446447913
190.646	2.752	2.152	14.59	15.32	30	42	12	7	0	0.005456573	12.537625875	12.4636335052	25.0012593802	0.0739923697823	12.537625875	12.4636335052	0.0739923697823
202.687	3.817	3.014	20.4	23.46	14	42	28	8	0	0.005456573	18.9522028992	19.0859557462	38.0381586454	0.133752847052	19.0859557462	18.9522028992	0.133752847052
214.729	4.175	4.112	29.78	31.27	0	14	14	7	0	0.005456573	29.78	29.0507541499	58.8307541499	0.729245850133	29.78	29.0507541499	0.729245850133
226.77	2.243	2.243	8.02	8.42	0	30	30	7	0	0.005456573	8.02	7.2355592781	15.2555592781	0.784440721903	8.02	7.2355592781	0.784440721903
238.811	2.514	2.514	24.92	33.64	14	30	16	8	0	0.005456573	23.1514164827	28.9078639092	52.0592803919	5.75644742645	28.9078639092	23.1514164827	5.75644742645
250.853	2.298	2.291	21.27	31.9	0	14	14	8	0	0.005456573	21.27	29.6360427688	50.9060427688	8.36604276881	29.6360427688	21.27	8.36604276881
262.894	2.519	2.51	29.44	30.32	30	42	12	7	0	0.005456573	25.2986775709	24.6669300181	49.9656075891	0.631747552779	25.2986775709	24.6669300181	0.631747552779
274.952	3.365	3.364	15.62	17.96	30	42	12	8	0	0.005456573	13.4227358579	14.6114136915	28.0341495494	1.18867783354	14.6114136915	13.4227358579	1.18867783354
286.993	2.542	2.539	18.67	18.86	14	30	16	7	0	0.005456573	17.344981771	16.2069653189	33.5519470898	1.13801645209	17.344981771	16.2069653189	1.13801645209
299.034	3.373	3.31	29.11	33.48	0	30	30	8	0	0.005456573	29.11	28.7703710963	57.8803710963	0.339628903719	28.7703710963	29.11	0.339628903719
311.076	4.208	4.209	25.45	29.27	14	30	16	8	0	0.005456573	23.6438021463	25.1525914572	48.7963936035	1.50878931096	25.1525914572	23.6438021463	1.50878931096
323.117	2.793	2.191	6.38	6.57	14	42	28	7	0	0.005456573	5.92720855376	5.34504387267	11.2722524264	0.582164681097	5.92720855376	5.34504387267	0.582164681097
335.142	4.536	4.533	14.31	15.74	0	30	30	7	0	0.005456573	14.31	13.5258554676	27.8358554676	0.784144532393	14.31	13.5258554676	0.784144532393
347.183	2.5	2.5	7.35	7.72	14	42	28	7	0	0.005456573	6.82836722103	6.28062993866	13.1089971597	0.54773728237	6.82836722103	6.28062993866	0.54773728237
359.224	3.523	3.523	19.5	24.38	0	30	30	8	0	0.005456573	19.5	20.9504673634	40.4504673634	1.45046736342	20.9504673634	19.5	1.45046736342
371.265	1.669	1.666	21.35	21.99	0	14	14	7	0	0.005456573	21.35	20.4293598898	41.7793598898	0.920640110151	21.35	20.4293598898	0.920640110151
383.307	1.984	1.905	16.52	16.69	0	14	14	7	0	0.005456573	16.52	15.5055032543	32.0255032543	1.01449674572	16.52	15.5055032543	1.01449674572
395.365	3.094	3.094	16.99	17.16	0	30	30	7	0	0.005456573	16.99	14.746104182	31.736104182	2.24389581803	16.99	14.746104182	2.24389581803
407.389	3.568	3.565	16.86	22.76	0	30	30	8	0	0.005456573	16.86	19.558352633	36.418352633	2.69835263296	19.558352633	16.86	2.69835263296
419.43	3.343	3.34	23.13	25.44	14	30	16	8	0	0.005456573	21.4884535813	21.8613572488	43.3498108301	0.372903667514	21.8613572488	21.4884535813	0.372903667514
431.472	8.069	0.066	16.55	17.38	14	30	16	7	0	0.005456573	15.3754391167	14.9351567997	30.3105959164	0.440282317052	15.3754391167	14.9351567997	0.440282317052
443.513	2.529	2.529	9.16	12.37	30	42	12	8	0	0.005456573	7.87146353769	10.0636518577	17.9351153954	2.19218831997	10.0636518577	7.87146353769	2.19218831997
455.554	1.762	1.16	15.58	21.03	0	14	14	8	0	0.005456573	15.58	19.5374915181	35.1174915181	3.95749151812	19.5374915181	15.58	3.95749151812
467.596	3.448	3.446	26.1	28.71	14	42	28	7	0	0.005456573	24.2476713563	23.3571095258	47.6047808821	0.890561830545	24.2476713563	23.3571095258	0.890561830545
479.637	2.956	2.956	16.15	16.31	14	42	28	7	0	0.005456573	15.0038272952	13.2690510751	28.2728783702	1.73477622012	15.0038272952	13.2690510751	1.73477622012
491.678	1.686	1.603	16.33	16.82	0	30	30	7	0	0.005456573	16.33	14.4539319546	30.7839319546	1.87606804542	16.33	14.4539319546	1.87606804542
503.719	1.85	1.05	7.72	11.58	14	42	28	8	0	0.005456573	7.17210815596	9.42094490799	16.5930530639	2.24883675202	9.42094490799	7.17210815596	2.24883675202
