onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
178.665	3.671	3.67	21.82	22.47	14	30	16	7	0	0.003512609	20.7972628621	20.3278828704	41.1251457325	0.469379991773	20.7972628621	20.3278828704	0.469379991773
190.706	1.98	1.979	15.23	20.56	30	42	12	8	0	0.003512609	13.7780888347	17.9167495062	31.6948383409	4.13866067152	17.9167495062	13.7780888347	4.13866067152
202.747	2.138	2.138	12.98	16.23	14	42	28	8	0	0.003512609	12.3716073305	14.1434262882	26.5150336187	1.77181895777	14.1434262882	12.3716073305	1.77181895777
214.789	2.179	2.177	26.97	40.46	0	14	14	8	0	0.003512609	26.97	38.5635772411	65.5335772411	11.5935772411	38.5635772411	26.97	11.5935772411
226.83	2.287	2.287	11.88	13.66	0	30	30	8	0	0.003512609	11.88	12.3577605701	24.2377605701	0.477760570054	12.3577605701	11.88	0.477760570054
238.888	2.317	2.317	24.77	28.49	0	14	14	8	0	0.003512609	24.77	27.154629649	51.924629649	2.38462964904	27.154629649	24.77	2.38462964904
250.929	3.286	3.284	16.6	16.77	30	42	12	7	0	0.003512609	15.0174835624	14.6140023939	29.6314859564	0.403481168505	15.0174835624	14.6140023939	0.403481168505
262.97	7.245	7.242	27.13	28.49	14	30	16	7	0	0.003512609	25.8583749519	25.773982331	51.6323572828	0.0843926209085	25.8583749519	25.773982331	0.0843926209085
275.012	2.928	2.928	18.95	28.42	14	30	16	8	0	0.003512609	18.0617841997	25.710655593	43.7724397927	7.64887139334	25.710655593	18.0617841997	7.64887139334
287.07	2.19	2.19	22.1	25.42	14	42	28	8	0	0.003512609	21.0641388292	22.1519344576	43.2160732868	1.08779562839	22.1519344576	21.0641388292	1.08779562839
299.095	1.408	1.405	15.7	19.62	14	30	16	8	0	0.003512609	14.9641167248	17.7495799696	32.7136966944	2.78546324476	17.7495799696	14.9641167248	2.78546324476
311.136	4.478	4.477	20.77	25.96	0	14	14	8	0	0.003512609	20.77	24.7432146609	45.5132146609	3.9732146609	24.7432146609	20.77	3.9732146609
323.16	2.1	2.1	19.36	19.94	0	14	14	7	0	0.003512609	19.36	19.005381369	38.365381369	0.354618631031	19.36	19.005381369	0.354618631031
335.201	2.355	2.354	16.13	16.61	0	30	30	7	0	0.003512609	16.13	15.0265302393	31.1565302393	1.10346976072	16.13	15.0265302393	1.10346976072
347.243	2.211	2.208	22.96	24.11	0	30	30	8	0	0.003512609	22.96	21.8115378729	44.7715378729	1.14846212709	21.8115378729	22.96	1.14846212709
359.284	3.791	3.791	22.53	22.76	14	30	16	8	0	0.003512609	21.4739840643	20.5902364989	42.0642205632	0.883747565477	20.5902364989	21.4739840643	0.883747565477
371.326	3.677	3.677	5.11	5.26	30	42	12	8	0	0.003512609	4.62285186771	4.58375984449	9.2066117122	0.0390920232249	4.58375984449	4.62285186771	0.0390920232249
383.35	2.375	2.373	22.84	25.12	0	14	14	8	0	0.003512609	22.84	23.9425867597	46.7825867597	1.1025867597	23.9425867597	22.84	1.1025867597
395.408	6.141	6.138	12.87	13.51	0	14	14	7	0	0.003512609	12.87	12.876765411	25.746765411	0.00676541097146	12.87	12.876765411	0.00676541097146
407.449	1.993	1.993	24.66	30.82	0	30	30	8	0	0.003512609	24.66	27.8818580358	52.5418580358	3.2218580358	27.8818580358	24.66	3.2218580358
419.474	2.904	2.904	9.34	14.01	14	42	28	8	0	0.003512609	8.90221975858	12.2088356314	21.11105539	3.30661587284	12.2088356314	8.90221975858	3.30661587284
431.515	2.29	2.287	13.41	13.54	0	30	30	7	0	0.003512609	13.41	12.2492004479	25.6592004479	1.16079955208	13.41	12.2492004479	1.16079955208
443.556	2.03	2.03	6.88	7.57	0	30	30	8	0	0.003512609	6.88	6.84833437155	13.7283343715	0.031665628455	6.84833437155	6.88	0.031665628455
455.614	1.7	1.7	19.01	28.52	30	42	12	8	0	0.003512609	17.197732682	24.8533898792	42.0511225613	7.6556571972	24.8533898792	17.197732682	7.6556571972
467.656	1.98	1.978	16.02	21.63	14	42	28	8	0	0.003512609	15.26911783	18.8491873453	34.1183051753	3.58006951527	18.8491873453	15.26911783	3.58006951527
479.697	2.448	2.448	12.27	16.56	14	30	16	8	0	0.003512609	11.6948861282	14.9812968551	26.6761829833	3.28641072681	14.9812968551	11.6948861282	3.28641072681
491.755	2.374	2.374	5.68	7.1	30	42	12	8	0	0.003512609	5.13851244787	6.18720435283	11.3257168007	1.04869190496	6.18720435283	5.13851244787	1.04869190496
503.78	2.373	2.373	18.09	24.42	0	14	14	8	0	0.003512609	18.09	23.275396842	41.365396842	5.18539684204	23.275396842	18.09	5.18539684204
