onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.041	1.569	1.566	14.71	14.71	14	30	16	7	0	0.000927131	14.5215131696	14.3119290084	28.833442178	0.209584161234	14.5215131696	14.3119290084	0.209584161234
22.083	1.356	1.357	0.08	8.55	0	14	14	8	0	0.000927131	0.08	8.44044443238	8.52044443238	8.36044443238	8.44044443238	0.08	8.36044443238
34.124	2.123	2.123	18.86	25.46	14	42	28	8	0	0.000927131	18.6183370754	24.5057579878	43.1240950632	5.88742091242	24.5057579878	18.6183370754	5.88742091242
46.165	2.338	2.338	5.74	5.91	0	30	30	7	0	0.000927131	5.74	5.75006801085	11.4900680109	0.010068010851	5.74	5.75006801085	0.010068010851
58.206	2.155	2.152	7.71	7.94	14	42	28	7	0	0.000927131	7.61120778639	7.64240842197	15.2536162084	0.0312006355749	7.61120778639	7.64240842197	0.0312006355749
70.247	2.159	2.159	17.47	18.34	30	42	12	8	0	0.000927131	16.9972399576	17.6526159268	34.6498558844	0.655375969187	17.6526159268	16.9972399576	0.655375969187
82.289	1.757	1.758	17.13	21.41	14	30	16	8	0	0.000927131	16.9105044593	20.8306186315	37.7411230908	3.92011417226	20.8306186315	16.9105044593	3.92011417226
94.313	1.599	1.596	15.39	16.93	14	42	28	8	0	0.000927131	15.1927999783	16.2954627939	31.4882627722	1.10266281566	16.2954627939	15.1927999783	1.10266281566
106.354	2.918	2.915	15.09	15.54	30	42	12	8	0	0.000927131	14.6816457333	14.9575600601	29.6392057934	0.275914326834	14.9575600601	14.6816457333	0.275914326834
118.395	4.037	4.034	13.4	14.74	0	30	30	8	0	0.000927131	13.4	14.3411171709	27.7411171709	0.941117170887	14.3411171709	13.4	0.941117170887
130.437	2.032	2.032	8.93	11.16	30	42	12	8	0	0.000927131	8.68834303501	10.7417226687	19.4300657037	2.05337963365	10.7417226687	8.68834303501	2.05337963365
142.478	2.449	2.446	27.26	27.53	14	42	28	7	0	0.000927131	26.9107035353	26.4981742893	53.4088778246	0.412529246022	26.9107035353	26.4981742893	0.412529246022
154.519	1.349	1.349	7.84	11.76	14	30	16	8	0	0.000927131	7.73954202922	11.4417596967	19.1813017259	3.70221766749	11.4417596967	7.73954202922	3.70221766749
166.577	1.339	1.339	16.89	19.42	14	30	16	8	0	0.000927131	16.6735797033	18.8944705196	35.5680502228	2.22089081632	18.8944705196	16.6735797033	2.22089081632
178.603	1.425	1.424	23.35	26.85	14	42	28	8	0	0.000927131	23.0508043855	25.8436607216	48.8944651072	2.79285633613	25.8436607216	23.0508043855	2.79285633613
190.626	1.113	1.113	23.36	31.54	30	42	12	8	0	0.000927131	22.7278491935	30.3578792983	53.0857284918	7.63003010486	30.3578792983	22.7278491935	7.63003010486
202.684	1.511	1.511	13.17	14.49	0	14	14	8	0	0.000927131	13.17	14.3043321433	27.4743321433	1.1343321433	14.3043321433	13.17	1.1343321433
214.725	1.398	1.398	15.83	16.62	0	14	14	8	0	0.000927131	15.83	16.4070393528	32.2370393528	0.57703935277	16.4070393528	15.83	0.57703935277
226.766	1.207	1.204	6.89	10.34	0	14	14	8	0	0.000927131	6.89	10.2075082375	17.0975082375	3.31750823752	10.2075082375	6.89	3.31750823752
238.807	4.118	4.115	13.69	14.1	0	14	14	8	0	0.000927131	13.69	13.9193294148	27.6093294148	0.229329414805	13.9193294148	13.69	0.229329414805
250.849	1.385	1.386	22.95	25.24	30	42	12	8	0	0.000927131	22.3289443061	24.2940035983	46.6229479044	1.9650592922	24.2940035983	22.3289443061	1.9650592922
262.89	1.856	1.855	21.58	29.13	0	30	30	8	0	0.000927131	21.58	28.3417057794	49.9217057794	6.76170577937	28.3417057794	21.58	6.76170577937
274.931	3.121	3.118	18.33	19.25	14	42	28	8	0	0.000927131	18.0951282392	18.5285090835	36.6236373227	0.433380844241	18.5285090835	18.0951282392	0.433380844241
286.972	4.584	4.581	19.69	20.28	14	30	16	8	0	0.000927131	19.4377018566	19.7311978443	39.1688997009	0.293495987781	19.7311978443	19.4377018566	0.293495987781
299.013	2.348	2.348	14.29	15.0	14	30	16	8	0	0.000927131	14.1068948466	14.5940812458	28.7009760924	0.487186399179	14.5940812458	14.1068948466	0.487186399179
311.055	3.684	3.682	13.28	13.41	14	30	16	8	0	0.000927131	13.1098364985	13.0471086338	26.1569451322	0.0627278647243	13.0471086338	13.1098364985	0.0627278647243
323.096	3.203	3.2	9.24	10.63	0	30	30	8	0	0.000927131	9.24	10.3423389095	19.5823389095	1.10233890953	10.3423389095	9.24	1.10233890953
335.137	1.335	1.335	28.54	32.82	30	42	12	8	0	0.000927131	27.767671917	31.5899048374	59.3575767544	3.82223292037	31.5899048374	27.767671917	3.82223292037
347.178	3.102	3.101	8.46	8.54	0	30	30	7	0	0.000927131	8.46	8.30889692262	16.7688969226	0.151103077383	8.46	8.30889692262	0.151103077383
359.219	2.263	2.26	8.66	10.82	0	30	30	8	0	0.000927131	8.66	10.527197272	19.187197272	1.86719727198	10.527197272	8.66	1.86719727198
371.261	1.73	1.731	27.39	30.13	14	30	16	8	0	0.000927131	27.0390377781	29.3146445291	56.3536823072	2.27560675097	29.3146445291	27.0390377781	2.27560675097
383.318	1.057	1.057	19.68	26.57	14	30	16	8	0	0.000927131	19.4278299917	25.8509825801	45.2788125718	6.42315258836	25.8509825801	19.4278299917	6.42315258836
395.343	1.466	1.463	6.72	7.73	0	14	14	8	0	0.000927131	6.72	7.63095151606	14.3509515161	0.910951516059	7.63095151606	6.72	0.910951516059
407.384	1.43	1.43	13.51	18.24	0	14	14	8	0	0.000927131	13.51	18.0062814557	31.5162814557	4.49628145575	18.0062814557	13.51	4.49628145575
419.442	3.428	3.428	27.48	27.75	30	42	12	8	0	0.000927131	26.7363568423	26.7099286788	53.4462855211	0.02642816354	26.7099286788	26.7363568423	0.02642816354
431.483	2.971	2.97	5.76	7.2	14	42	28	8	0	0.000927131	5.68619414392	6.9301436572	12.6163378011	1.24394951328	6.9301436572	5.68619414392	1.24394951328
443.524	2.124	2.121	18.57	27.86	0	30	30	8	0	0.000927131	18.57	27.1060735672	45.6760735672	8.53607356723	27.1060735672	18.57	8.53607356723
455.566	2.631	2.632	14.89	22.34	14	42	28	8	0	0.000927131	14.6992067366	21.5026957364	36.201902473	6.80348899974	21.5026957364	14.6992067366	6.80348899974
467.623	2.006	2.006	12.12	15.15	0	14	14	8	0	0.000927131	12.12	14.9558752223	27.0758752223	2.83587522229	14.9558752223	12.12	2.83587522229
479.665	1.5	1.499	17.3	25.95	30	42	12	8	0	0.000927131	16.8318403702	24.9773927645	41.8092331347	8.14555239432	24.9773927645	16.8318403702	8.14555239432
491.706	2.389	2.386	20.36	21.38	0	30	30	8	0	0.000927131	20.36	20.801430469	41.161430469	0.441430469034	20.801430469	20.36	0.441430469034
503.747	3.025	3.025	15.65	15.81	0	14	14	7	0	0.000927131	15.65	15.6074183013	31.2574183013	0.0425816987192	15.65	15.6074183013	0.0425816987192
