onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
214.756	2.45	2.448	17.43	26.14	0	30	30	8	0	0.009194534	17.43	20.4885264174	37.9185264174	3.05852641737	20.4885264174	17.43	3.05852641737
226.797	2.567	2.566	14.7	15.44	14	30	16	7	0	0.009194534	13.0235618489	12.1018687025	25.1254305514	0.921693146376	13.0235618489	12.1018687025	0.921693146376
238.855	5.34	5.34	26.87	29.56	0	30	30	7	0	0.009194534	26.87	23.169121687	50.039121687	3.70087831303	26.87	23.169121687	3.70087831303
250.896	3.334	3.331	9.74	11.2	30	42	12	7	0	0.009194534	7.63420991986	8.0798145551	15.714024475	0.445604635236	7.63420991986	8.0798145551	0.445604635236
262.938	1.697	1.698	25.24	25.49	0	14	14	7	0	0.009194534	25.24	22.5830334373	47.8230334373	2.65696656268	25.24	22.5830334373	2.65696656268
274.996	4.193	4.191	6.57	9.86	14	30	16	8	0	0.009194534	5.82073478553	7.72826589423	13.5490006798	1.9075311087	7.72826589423	5.82073478553	1.9075311087
287.021	1.557	1.557	24.89	25.64	0	30	30	7	0	0.009194534	24.89	20.0966265242	44.9866265242	4.79337347585	24.89	20.0966265242	4.79337347585
299.045	2.816	2.813	12.14	13.35	30	42	12	7	0	0.009194534	9.5153294073	9.63085038487	19.1461797922	0.115520977569	9.5153294073	9.63085038487	0.115520977569
311.086	2.926	2.924	12.78	19.17	0	14	14	8	0	0.009194534	12.78	16.9837877989	29.7637877989	4.20378779888	16.9837877989	12.78	4.20378779888
323.111	2.403	2.402	9.4	10.81	14	30	16	7	0	0.009194534	8.32799193059	8.47287569134	16.8008676219	0.144883760751	8.32799193059	8.47287569134	0.144883760751
335.152	2.673	2.673	11.7	14.62	14	30	16	8	0	0.009194534	10.3656920838	11.4591528777	21.8248449615	1.09346079383	11.4591528777	10.3656920838	1.09346079383
347.193	3.931	3.928	18.65	25.18	30	42	12	8	0	0.009194534	14.617866017	18.1651545087	32.7830205257	3.54728849171	18.1651545087	14.617866017	3.54728849171
359.234	2.983	2.983	11.36	11.47	0	30	30	7	0	0.009194534	11.36	8.99018355039	20.3501835504	2.36981644961	11.36	8.99018355039	2.36981644961
371.292	2.509	2.508	25.72	34.72	0	14	14	8	0	0.009194534	25.72	30.7604127479	56.4804127479	5.0404127479	30.7604127479	25.72	5.0404127479
383.317	5.23	5.227	24.86	28.59	14	42	28	8	0	0.009194534	22.0248807867	20.6251694759	42.6500502626	1.39971131074	20.6251694759	22.0248807867	1.39971131074
395.375	2.996	2.993	22.21	23.32	0	30	30	7	0	0.009194534	22.21	18.2782110196	40.4882110196	3.93178898037	22.21	18.2782110196	3.93178898037
407.416	5.834	5.832	17.85	19.64	14	30	16	7	0	0.009194534	15.8143251022	15.3938278056	31.2081529078	0.420497296694	15.8143251022	15.3938278056	0.420497296694
419.457	2.879	2.878	12.87	13.26	0	14	14	7	0	0.009194534	12.87	11.7477843617	24.6177843617	1.12221563833	12.87	11.7477843617	1.12221563833
431.498	2.056	2.053	22.96	34.44	30	42	12	8	0	0.009194534	17.9960430965	24.8454297569	42.8414728534	6.84938666041	24.8454297569	17.9960430965	6.84938666041
443.54	2.203	2.203	7.24	7.6	14	42	28	7	0	0.009194534	6.41432569973	5.48273130524	11.897057005	0.931594394489	6.41432569973	5.48273130524	0.931594394489
455.598	2.105	2.105	29.52	39.85	14	30	16	8	0	0.009194534	26.1534384884	31.2344214894	57.3878599778	5.08098300095	31.2344214894	26.1534384884	5.08098300095
467.639	1.992	1.991	13.78	14.19	14	42	28	7	0	0.009194534	12.2084817876	10.2368364765	22.4453182641	1.97164531111	12.2084817876	10.2368364765	1.97164531111
479.664	3.537	3.535	17.71	19.48	14	42	28	7	0	0.009194534	15.6902911799	14.0531060298	29.7433972096	1.63718515012	15.6902911799	14.0531060298	1.63718515012
491.705	3.101	3.101	5.1	6.38	0	14	14	7	0	0.009194534	5.1	5.65240303374	10.7524030337	0.552403033744	5.1	5.65240303374	0.552403033744
503.763	1.891	1.891	27.89	37.65	0	30	30	8	0	0.009194534	27.89	29.5100619592	57.4000619592	1.62006195922	29.5100619592	27.89	1.62006195922
