onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
335.245	3.84	3.839	15.17	20.48	30	42	12	8	0	0.008726792	12.0224717035	14.9869164805	27.009388184	2.96444477693	14.9869164805	12.0224717035	2.96444477693
347.286	4.433	4.43	24.64	25.38	14	30	16	8	0	0.008726792	21.95735787	20.1140627446	42.0714206146	1.8432951254	20.1140627446	21.95735787	1.8432951254
359.327	2.125	2.125	15.96	16.44	0	14	14	7	0	0.008726792	15.96	14.6501202672	30.6101202672	1.30987973285	15.96	14.6501202672	1.30987973285
371.369	3.099	3.1	16.26	21.95	14	30	16	8	0	0.008726792	14.4897174905	17.3957319639	31.8854494544	2.9060144734	17.3957319639	14.4897174905	2.9060144734
383.41	2.517	2.514	10.21	11.23	0	14	14	7	0	0.008726792	10.21	10.0073510097	20.2173510097	0.202648990262	10.21	10.0073510097	0.202648990262
395.451	2.321	2.321	22.92	25.21	14	30	16	8	0	0.008726792	20.4246202265	19.9793349799	40.4039552064	0.445285246515	19.9793349799	20.4246202265	0.445285246515
407.509	3.663	3.663	11.01	13.76	0	30	30	7	0	0.008726792	11.01	10.9050237733	21.9150237733	0.104976226731	11.01	10.9050237733	0.104976226731
419.567	2.181	2.18	23.61	24.32	30	42	12	7	0	0.008726792	18.7113089598	17.7969633205	36.5082722803	0.914345639262	18.7113089598	17.7969633205	0.914345639262
431.608	1.958	1.955	8.34	9.59	14	42	28	7	0	0.008726792	7.43199531801	7.0177992699	14.4497945879	0.414196048106	7.43199531801	7.0177992699	0.414196048106
443.65	4.956	4.953	24.54	24.79	30	42	12	7	0	0.008726792	19.448349084	18.1409013452	37.5892504293	1.30744773877	19.448349084	18.1409013452	1.30744773877
455.691	2.216	2.216	19.66	20.64	14	42	28	8	0	0.008726792	17.5195477161	15.1040017655	32.6235494815	2.41554595061	15.1040017655	17.5195477161	2.41554595061
467.732	4.97	4.967	10.09	15.14	14	30	16	8	0	0.008726792	8.99146675764	11.9986962156	20.9901629733	3.00722945801	11.9986962156	8.99146675764	3.00722945801
479.774	5.456	5.454	13.12	15.09	30	42	12	7	0	0.008726792	10.3978133652	11.0426059419	21.4404193071	0.644792576688	10.3978133652	11.0426059419	0.644792576688
491.815	3.1	3.1	5.58	7.53	0	14	14	7	0	0.008726792	5.58	6.71018282309	12.2901828231	1.13018282309	5.58	6.71018282309	1.13018282309
503.873	2.346	2.345	15.07	22.6	0	14	14	8	0	0.008726792	15.07	20.1394597346	35.2094597346	5.06945973465	20.1394597346	15.07	5.06945973465
