onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.042	1.646	1.645	14.97	14.97	0	14	14	7	0	0.012518323	14.97	12.7376446927	27.7076446927	2.23235530731	14.97	12.7376446927	2.23235530731
22.084	2.699	2.7	0.06	9.08	14	30	16	8	0	0.012518323	0.051052684139	6.60099745288	6.65205013702	6.54994476874	6.60099745288	0.051052684139	6.54994476874
34.125	3.397	3.394	9.32	12.58	14	42	28	7	0	0.012518323	7.93018360293	8.24501961524	16.1752032182	0.314836012307	7.93018360293	8.24501961524	0.314836012307
46.166	2.811	2.809	18.56	19.12	14	30	16	7	0	0.012518323	15.7922969603	13.8998977202	29.6921946805	1.89239924018	15.7922969603	13.8998977202	1.89239924018
58.191	3.432	3.431	22.67	28.34	0	30	30	7	0	0.012518323	22.67	20.6026726668	43.2726726668	2.06732733319	22.67	20.6026726668	2.06732733319
70.249	3.173	3.173	28.05	29.45	14	42	28	7	0	0.012518323	23.867129835	19.3017351088	43.1688649438	4.5653947262	23.867129835	19.3017351088	4.5653947262
82.29	4.775	4.772	9.03	12.19	0	14	14	7	0	0.012518323	9.03	10.3722036609	19.4022036609	1.34220366091	9.03	10.3722036609	1.34220366091
94.331	2.379	2.379	10.15	10.66	14	30	16	7	0	0.012518323	8.63641240019	7.74962916825	16.3860415684	0.886783231937	8.63641240019	7.74962916825	0.886783231937
106.389	3.113	3.112	14.38	21.57	0	30	30	8	0	0.012518323	14.38	15.6810038611	30.0610038611	1.30100386108	15.6810038611	14.38	1.30100386108
118.447	5.262	5.262	15.65	23.48	30	42	12	8	0	0.012518323	11.3772698389	15.3889555299	26.7662253688	4.01168569093	15.3889555299	11.3772698389	4.01168569093
130.489	2.279	2.277	19.22	19.41	14	30	16	7	0	0.012518323	16.3538764859	14.1107225287	30.4645990145	2.24315395719	16.3538764859	14.1107225287	2.24315395719
142.53	3.539	3.539	25.29	29.08	0	14	14	8	0	0.012518323	25.29	24.743534246	50.033534246	0.546465753951	24.743534246	25.29	0.546465753951
154.588	3.201	3.201	28.6	30.03	0	14	14	7	0	0.012518323	28.6	25.5518684116	54.1518684116	3.04813158842	28.6	25.5518684116	3.04813158842
166.629	5.898	5.895	26.2	32.75	0	14	14	8	0	0.012518323	26.2	27.8662567592	54.0662567592	1.66625675922	27.8662567592	26.2	1.66625675922
178.687	3.752	3.749	21.08	28.46	0	30	30	7	0	0.012518323	21.08	20.6899105186	41.7699105186	0.390089481391	21.08	20.6899105186	0.390089481391
190.728	3.188	3.188	12.82	13.2	14	42	28	7	0	0.012518323	10.9082568444	8.65137193332	19.5596287777	2.25688491106	10.9082568444	8.65137193332	2.25688491106
202.786	3.866	3.866	5.81	7.84	14	30	16	8	0	0.012518323	4.9436015808	5.69953965094	10.6431412317	0.755938070149	5.69953965094	4.9436015808	0.755938070149
214.828	1.93	1.929	11.4	11.74	0	14	14	7	0	0.012518323	11.4	9.98930852987	21.3893085299	1.41069147013	11.4	9.98930852987	1.41069147013
226.869	2.943	2.942	11.27	12.96	14	30	16	7	0	0.012518323	9.58939583745	9.42168799442	19.0110838319	0.167707843028	9.58939583745	9.42168799442	0.167707843028
238.91	1.813	1.813	16.09	16.25	0	14	14	7	0	0.012518323	16.09	13.826768621	29.916768621	2.26323137901	16.09	13.826768621	2.26323137901
250.951	4.292	4.292	15.12	18.9	30	42	12	8	0	0.012518323	10.9919693268	12.3871916318	23.3791609586	1.39522230497	12.3871916318	10.9919693268	1.39522230497
262.977	2.061	2.058	25.64	28.2	0	30	30	7	0	0.012518323	25.64	20.500895173	46.140895173	5.13910482696	25.64	20.500895173	5.13910482696
275.017	2.874	2.874	15.92	21.49	30	42	12	8	0	0.012518323	11.5735550055	14.0846956702	25.6582506757	2.51114066473	14.0846956702	11.5735550055	2.51114066473
287.059	3.16	3.159	11.99	14.99	14	30	16	7	0	0.012518323	10.2020280471	10.897461654	21.0994897012	0.695433606923	10.2020280471	10.897461654	0.695433606923
299.083	2.322	2.319	11.69	12.04	30	42	12	7	0	0.012518323	8.49842072953	7.89109985433	16.3895205839	0.607320875206	8.49842072953	7.89109985433	0.607320875206
311.125	3.72	3.718	16.42	20.52	14	42	28	8	0	0.012518323	13.9714178927	13.4489509145	27.4203688072	0.522466978196	13.4489509145	13.9714178927	0.522466978196
323.166	3.164	3.164	29.65	44.48	14	42	28	8	0	0.012518323	25.2285347454	29.1525017874	54.3810365328	3.92396704205	29.1525017874	25.2285347454	3.92396704205
335.224	2.874	2.873	13.38	13.51	0	30	30	7	0	0.012518323	13.38	9.8215281485	23.2015281485	3.5584718515	13.38	9.8215281485	3.5584718515
347.25	2.834	2.831	12.51	13.76	14	30	16	7	0	0.012518323	10.644484643	10.0032736731	20.6477583161	0.641210969901	10.644484643	10.0032736731	0.641210969901
359.29	2.167	2.167	12.51	14.39	14	42	28	7	0	0.012518323	10.644484643	9.43130622124	20.0757908642	1.21317842174	10.644484643	9.43130622124	1.21317842174
371.348	3.765	3.765	20.28	23.32	30	42	12	7	0	0.012518323	14.7431969542	15.2840904155	30.0272873698	0.540893461295	14.7431969542	15.2840904155	0.540893461295
383.389	2.398	2.396	11.52	11.64	14	42	28	7	0	0.012518323	9.80211535469	7.62893706847	17.4310524232	2.17317828622	9.80211535469	7.62893706847	2.17317828622
395.43	1.891	1.89	20.85	22.94	14	42	28	8	0	0.012518323	17.7408077383	15.035035769	32.7758435073	2.70577196935	15.035035769	17.7408077383	2.70577196935
407.472	3.984	3.984	23.53	25.88	0	14	14	8	0	0.012518323	23.53	22.0207244253	45.5507244253	1.5092755747	22.0207244253	23.53	1.5092755747
419.513	2.786	2.783	22.23	23.34	0	30	30	7	0	0.012518323	22.23	16.9677621751	39.1977621751	5.26223782487	22.23	16.9677621751	5.26223782487
431.554	1.766	1.766	24.88	37.32	14	30	16	8	0	0.012518323	21.1698463563	27.1309719099	48.3008182662	5.96112555354	27.1309719099	21.1698463563	5.96112555354
443.612	4.212	4.212	23.39	26.9	0	30	30	7	0	0.012518323	23.39	19.5558184452	42.9458184452	3.83418155479	23.39	19.5558184452	3.83418155479
455.653	2.717	2.714	16.32	16.48	30	42	12	7	0	0.012518323	11.8643478448	10.8011067774	22.6654546222	1.06324106747	11.8643478448	10.8011067774	1.06324106747
467.695	2.691	2.688	24.07	36.1	0	14	14	8	0	0.012518323	24.07	30.7166982903	54.7866982903	6.64669829032	30.7166982903	24.07	6.64669829032
479.736	3.095	3.095	10.06	11.07	30	42	12	7	0	0.012518323	7.31343990925	7.25535509862	14.5687950079	0.0580848106265	7.31343990925	7.25535509862	0.0580848106265
491.794	1.749	1.749	9.19	9.47	0	30	30	7	0	0.012518323	9.19	6.88452047123	16.0745204712	2.30547952877	9.19	6.88452047123	2.30547952877
503.835	4.542	4.539	22.81	23.95	30	42	12	7	0	0.012518323	16.582461663	15.6969968033	32.2794584663	0.885464859766	16.582461663	15.6969968033	0.885464859766
