onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.031	2.777	2.777	11.4	11.4	14	30	16	7	0	0.011316267	9.8409245791	8.51071447814	18.3516390572	1.33021010097	9.8409245791	8.51071447814	1.33021010097
22.056	1.576	1.576	0.12	20.33	0	14	14	8	0	0.011316267	0.12	17.5496488327	17.6696488327	17.4296488327	17.5496488327	0.12	17.4296488327
34.097	1.942	1.942	21.99	29.69	14	30	16	7	0	0.011316267	18.9826255697	22.1651853382	41.1478109079	3.18255976855	18.9826255697	22.1651853382	3.18255976855
46.138	2.133	2.133	17.25	18.11	0	14	14	7	0	0.011316267	17.25	15.6332582568	32.8832582568	1.6167417432	17.25	15.6332582568	1.6167417432
58.179	1.894	1.892	14.71	16.18	14	42	28	7	0	0.011316267	12.698245663	10.9673856833	23.6656313463	1.73085997976	12.698245663	10.9673856833	1.73085997976
70.204	1.787	1.786	12.37	12.49	14	30	16	7	0	0.011316267	10.6782664073	9.32445823087	20.0027246382	1.35380817645	10.6782664073	9.32445823087	1.35380817645
82.262	1.504	1.504	16.04	16.52	14	30	16	7	0	0.011316267	13.8463535306	12.3330704543	26.1794239849	1.51328307631	13.8463535306	12.3330704543	1.51328307631
94.303	1.927	1.927	27.46	37.07	0	30	30	8	0	0.011316267	27.46	27.674753132	55.134753132	0.214753131982	27.674753132	27.46	0.214753131982
106.328	2.208	2.207	27.6	30.36	30	42	12	8	0	0.011316267	20.6048876839	20.579099465	41.1839871489	0.0257882188811	20.579099465	20.6048876839	0.0257882188811
118.353	1.365	1.364	16.48	16.64	0	14	14	7	0	0.011316267	16.48	14.3642969295	30.8442969295	2.1157030705	16.48	14.3642969295	2.1157030705
130.41	1.779	1.779	14.56	21.84	14	30	16	8	0	0.011316267	12.5687598133	16.3047372107	28.8734970241	3.73597739744	16.3047372107	12.5687598133	3.73597739744
142.451	1.602	1.602	13.41	14.75	0	14	14	7	0	0.011316267	13.41	12.732775223	26.142775223	0.677224777037	13.41	12.732775223	0.677224777037
154.493	1.762	1.761	14.59	14.74	14	42	28	7	0	0.011316267	12.5946569833	9.99130191418	22.5859588974	2.60335506907	12.5946569833	9.99130191418	2.60335506907
166.534	1.535	1.534	17.45	19.2	14	30	16	7	0	0.011316267	15.063520518	14.3338349105	29.3973554286	0.729685607465	15.063520518	14.3338349105	0.729685607465
178.592	1.492	1.492	20.13	21.14	14	42	28	7	0	0.011316267	17.3770010331	14.329451999	31.7064530321	3.04754903406	17.3770010331	14.329451999	3.04754903406
190.616	1.543	1.54	20.36	23.41	14	42	28	7	0	0.011316267	17.5755460027	15.8681396073	33.4436856099	1.70740639542	17.5755460027	15.8681396073	1.70740639542
202.642	2.06	2.058	12.32	12.69	30	42	12	7	0	0.011316267	9.1975440676	8.60173821513	17.7992822827	0.595805852475	9.1975440676	8.60173821513	0.595805852475
214.682	2.034	2.033	8.77	9.21	30	42	12	7	0	0.011316267	6.54727771695	6.24286910649	12.7901468234	0.304408610467	6.54727771695	6.24286910649	0.304408610467
226.74	1.655	1.655	19.08	19.27	0	30	30	7	0	0.011316267	19.08	14.3860936837	33.4660936837	4.69390631634	19.08	14.3860936837	4.69390631634
238.781	1.777	1.774	24.84	25.59	14	42	28	7	0	0.011316267	21.4428567145	17.3458219799	38.7886786944	4.09703473455	21.4428567145	17.3458219799	4.09703473455
250.823	2.124	2.124	10.46	13.08	0	14	14	7	0	0.011316267	10.46	11.291166096	21.751166096	0.831166096025	10.46	11.291166096	0.831166096025
262.864	1.475	1.474	6.91	9.33	14	42	28	7	0	0.011316267	5.96498147733	6.32420942058	12.2891908979	0.359227943244	5.96498147733	6.32420942058	0.359227943244
274.888	1.466	1.466	21.16	31.74	30	42	12	8	0	0.011316267	15.7970805577	21.5145130771	37.3115936347	5.71743251941	21.5145130771	15.7970805577	5.71743251941
286.93	1.296	1.297	12.41	18.61	0	30	30	8	0	0.011316267	12.41	13.8933681086	26.3033681086	1.48336810861	13.8933681086	12.41	1.48336810861
298.987	1.391	1.391	7.3	7.52	0	14	14	7	0	0.011316267	7.3	6.49155726622	13.7915572662	0.808442733784	7.3	6.49155726622	0.808442733784
311.029	1.301	1.3	22.46	33.69	0	14	14	8	0	0.011316267	22.46	29.0825218482	51.5425218482	6.62252184825	29.0825218482	22.46	6.62252184825
323.072	1.449	1.449	16.78	25.17	14	42	28	8	0	0.011316267	14.4851503892	17.0611308806	31.5462812698	2.57598049135	17.0611308806	14.4851503892	2.57598049135
335.111	1.77	1.77	10.38	11.94	0	30	30	7	0	0.011316267	10.38	8.913853585	19.293853585	1.466146415	10.38	8.913853585	1.466146415
347.169	2.072	2.072	5.27	5.32	30	42	12	8	0	0.011316267	3.93433906139	3.60608725804	7.54042631942	0.328251803349	3.60608725804	3.93433906139	0.328251803349
359.21	1.503	1.502	13.7	15.76	0	14	14	8	0	0.011316267	13.7	13.6046466111	27.3046466111	0.0953533888879	13.6046466111	13.7	0.0953533888879
371.252	2.103	2.101	18.21	24.58	30	42	12	8	0	0.011316267	13.594746548	16.6612076696	30.2559542176	3.06646112167	16.6612076696	13.594746548	3.06646112167
383.293	1.291	1.291	13.02	17.58	0	14	14	7	0	0.011316267	13.02	15.1757415878	28.1957415878	2.15574158778	13.02	15.1757415878	2.15574158778
395.317	1.251	1.251	10.0	11.5	30	42	12	7	0	0.011316267	7.46553901591	7.79511343372	15.2606524496	0.329574417814	7.46553901591	7.79511343372	0.329574417814
407.359	2.395	2.392	10.46	13.08	30	42	12	8	0	0.011316267	7.80895381064	8.86609423592	16.6750480466	1.05714042528	8.86609423592	7.80895381064	1.05714042528
419.4	1.471	1.471	16.22	20.27	14	42	28	8	0	0.011316267	14.0017365503	13.7397347219	27.7414712721	0.262001828391	13.7397347219	14.0017365503	0.262001828391
431.458	1.437	1.437	19.16	23.95	0	30	30	8	0	0.011316267	19.16	17.8799659431	37.0399659431	1.28003405689	17.8799659431	19.16	1.28003405689
443.499	1.644	1.644	13.33	13.73	0	30	30	7	0	0.011316267	13.33	10.2501850688	23.5801850688	3.07981493115	13.33	10.2501850688	3.07981493115
455.524	1.821	1.819	24.55	25.78	0	30	30	7	0	0.011316267	24.55	19.246159583	43.796159583	5.30384041698	24.55	19.246159583	5.30384041698
467.565	1.649	1.649	5.44	5.98	0	30	30	7	0	0.011316267	5.44	4.46439233151	9.90439233151	0.975607668485	5.44	4.46439233151	0.975607668485
479.623	2.343	2.343	12.04	12.64	14	30	16	7	0	0.011316267	10.3933975379	9.43644131611	19.829838854	0.956956221819	10.3933975379	9.43644131611	0.956956221819
491.647	1.991	1.991	13.61	15.65	14	30	16	8	0	0.011316267	11.7486827651	11.6835685599	23.432251325	0.0651142051523	11.6835685599	11.7486827651	0.0651142051523
503.673	2.007	2.004	16.46	20.58	14	30	16	8	0	0.011316267	14.2089139098	15.3640792947	29.5729932046	1.15516538492	15.3640792947	14.2089139098	1.15516538492
