onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
202.699	2.529	2.529	21.2	21.84	14	42	28	8	0	0.011028452	18.3645449632	14.9262403431	33.2907853063	3.4383046201	14.9262403431	18.3645449632	3.4383046201
214.741	2.263	2.263	8.41	9.25	0	14	14	7	0	0.011028452	8.41	8.01283211838	16.4228321184	0.397167881622	8.41	8.01283211838	0.397167881622
226.782	2.352	2.349	20.67	25.84	14	30	16	8	0	0.011028452	17.9054313391	19.4161106651	37.3215420042	1.51067932598	19.4161106651	17.9054313391	1.51067932598
238.823	2.676	2.676	5.76	7.78	14	42	28	7	0	0.011028452	4.98961221642	5.31713140427	10.3067436207	0.327519187855	4.98961221642	5.31713140427	0.327519187855
250.864	1.515	1.515	12.39	12.76	0	30	30	7	0	0.011028452	12.39	9.5878317371	21.9778317371	2.8021682629	12.39	9.5878317371	2.8021682629
262.906	3.171	3.169	7.49	9.36	30	42	12	8	0	0.011028452	5.62796706198	6.39696014704	12.024927209	0.768993085061	6.39696014704	5.62796706198	0.768993085061
274.947	3.202	3.199	16.44	16.93	14	30	16	8	0	0.011028452	14.2411848677	12.7211591935	26.9623440612	1.52002567419	12.7211591935	14.2411848677	1.52002567419
286.988	2.014	2.014	5.38	5.65	14	42	28	7	0	0.011028452	4.66043641047	3.86141290927	8.52184931974	0.7990235012	4.66043641047	3.86141290927	0.7990235012
299.029	3.157	3.157	15.4	17.71	14	42	28	7	0	0.011028452	13.3402826619	12.1036500218	25.4439326838	1.23663264014	13.3402826619	12.1036500218	1.23663264014
311.055	1.982	1.979	16.43	16.59	30	42	12	8	0	0.011028452	12.3454604577	11.3382017991	23.6836622568	1.00725865864	11.3382017991	12.3454604577	1.00725865864
323.095	1.771	1.77	9.69	14.54	14	42	28	8	0	0.011028452	8.39398305158	9.93715817714	18.3311412287	1.54317512556	9.93715817714	8.39398305158	1.54317512556
335.153	1.392	1.392	17.36	17.53	0	14	14	7	0	0.011028452	17.36	15.1853996795	32.5453996795	2.17460032052	17.36	15.1853996795	2.17460032052
347.178	1.826	1.823	17.45	18.32	0	14	14	7	0	0.011028452	17.45	15.869738855	33.319738855	1.58026114501	17.45	15.869738855	1.58026114501
359.203	2.896	2.894	19.99	29.98	0	30	30	8	0	0.011028452	19.99	22.5268961974	42.5168961974	2.53689619735	22.5268961974	19.99	2.53689619735
371.243	1.662	1.661	25.08	25.83	30	42	12	7	0	0.011028452	18.8450485867	17.6531496365	36.4981982233	1.19189895016	18.8450485867	17.6531496365	1.19189895016
383.285	2.227	2.227	21.22	28.65	14	30	16	8	0	0.011028452	18.3818700056	21.5275375602	39.9094075658	3.14566755456	21.5275375602	18.3818700056	3.14566755456
395.326	2.405	2.402	25.5	28.05	14	42	28	8	0	0.011028452	22.0894290831	19.1703773637	41.2598064468	2.91905171936	19.1703773637	22.0894290831	2.91905171936
407.367	2.313	2.313	10.45	12.02	0	30	30	7	0	0.011028452	10.45	9.03179760815	19.4817976081	1.41820239185	10.45	9.03179760815	1.41820239185
419.425	1.903	1.902	15.36	16.13	0	30	30	7	0	0.011028452	15.36	12.1200412163	27.4800412163	3.23995878374	15.36	12.1200412163	3.23995878374
431.466	2.096	2.093	22.4	28.0	0	14	14	7	0	0.011028452	22.4	24.2550593854	46.6550593854	1.85505938536	22.4	24.2550593854	1.85505938536
443.508	2.123	2.124	21.39	21.6	14	42	28	7	0	0.011028452	18.5291328662	14.7622157239	33.2913485901	3.76691714223	18.5291328662	14.7622157239	3.76691714223
455.549	2.354	2.354	17.09	18.8	30	42	12	7	0	0.011028452	12.841382789	12.8485951671	25.6899779561	0.0072123781836	12.841382789	12.8485951671	0.0072123781836
467.607	1.912	1.911	15.04	18.8	0	30	30	8	0	0.011028452	15.04	14.1262724653	29.1662724653	0.913727534681	14.1262724653	15.04	0.913727534681
479.648	1.729	1.726	14.91	15.06	14	30	16	8	0	0.011028452	12.9158191227	11.3160459217	24.2318650444	1.59977320102	11.3160459217	12.9158191227	1.59977320102
491.689	1.621	1.621	5.75	7.76	0	30	30	7	0	0.011028452	5.75	5.8308443793	11.5808443793	0.080844379302	5.75	5.8308443793	0.080844379302
503.747	1.931	1.931	11.02	11.57	14	30	16	7	0	0.011028452	9.54609837238	8.69366874594	18.2397671183	0.852429626437	9.54609837238	8.69366874594	0.852429626437
