onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
226.816	1.796	1.796	23.94	24.18	30	42	12	7	0	0.017633165	15.6573440612	13.8918178876	29.5491619488	1.76552617361	15.6573440612	13.8918178876	1.76552617361
238.874	2.25	2.25	26.63	26.9	0	14	14	7	0	0.017633165	26.63	21.5741198014	48.2041198014	5.05588019862	26.63	21.5741198014	5.05588019862
250.916	3.554	3.552	18.28	27.42	14	42	28	8	0	0.017633165	14.6607773223	15.7532525425	30.4140298648	1.09247522024	15.7532525425	14.6607773223	1.09247522024
262.957	3.273	3.27	24.51	36.76	0	30	30	8	0	0.017633165	24.51	24.0419368292	48.5519368292	0.468063170843	24.0419368292	24.51	0.468063170843
274.998	2.365	2.365	18.65	21.45	14	42	28	7	0	0.017633165	14.957521721	12.3233868358	27.2809085568	2.63413488526	14.957521721	12.3233868358	2.63413488526
287.056	2.259	2.259	16.21	16.7	30	42	12	7	0	0.017633165	10.6017354734	9.59443170897	20.1961671823	1.00730376439	10.6017354734	9.59443170897	1.00730376439
299.081	2.66	2.658	13.23	13.89	0	30	30	7	0	0.017633165	13.23	9.08439887261	22.3143988726	4.14560112739	13.23	9.08439887261	4.14560112739
311.106	1.744	1.744	12.84	14.12	0	30	30	7	0	0.017633165	12.84	9.23482448389	22.0748244839	3.60517551611	12.84	9.23482448389	3.60517551611
323.163	1.711	1.711	5.89	6.77	30	42	12	7	0	0.017633165	3.8522036976	3.88947920178	7.74168289938	0.037275504181	3.8522036976	3.88947920178	0.037275504181
335.204	2.87	2.87	27.61	41.42	30	42	12	8	0	0.017633165	18.0576135977	23.7964887057	41.8541023035	5.73887510798	23.7964887057	18.0576135977	5.73887510798
347.246	2.878	2.876	23.31	29.14	0	14	14	7	0	0.017633165	23.31	23.3706264317	46.6806264317	0.0606264316764	23.31	23.3706264317	0.0606264316764
359.287	3.147	3.146	14.67	19.8	0	30	30	7	0	0.017633165	14.67	12.9496830581	27.6196830581	1.72031694186	14.67	12.9496830581	1.72031694186
371.345	2.6	2.6	5.33	5.38	14	42	28	7	0	0.017633165	4.27472336585	3.09090075415	7.36562412	1.1838226117	4.27472336585	3.09090075415	1.1838226117
383.386	2.026	2.023	19.02	25.68	30	42	12	8	0	0.017633165	12.4395440286	14.7535931908	27.1931372194	2.31404916222	14.7535931908	12.4395440286	2.31404916222
395.412	1.397	1.397	18.47	19.39	0	14	14	7	0	0.017633165	18.47	15.5510105185	34.0210105185	2.91898948146	18.47	15.5510105185	2.91898948146
407.469	2.06	2.059	16.74	16.91	0	30	30	7	0	0.017633165	16.74	11.0595525512	27.7995525512	5.68044744883	16.74	11.0595525512	5.68044744883
419.493	2.092	2.091	18.77	28.16	0	14	14	8	0	0.017633165	18.77	22.5846547809	41.3546547809	3.81465478092	22.5846547809	18.77	3.81465478092
431.518	1.685	1.682	13.02	14.97	0	30	30	7	0	0.017633165	13.02	9.79074522123	22.8107452212	3.22925477877	13.02	9.79074522123	3.22925477877
443.559	5.636	5.633	12.06	12.66	14	42	28	7	0	0.017633165	9.67226337564	7.27338355902	16.9456469347	2.39887981662	9.67226337564	7.27338355902	2.39887981662
455.6	1.712	1.712	26.57	29.23	0	14	14	7	0	0.017633165	26.57	23.4428075016	50.0128075016	3.12719249836	26.57	23.4428075016	3.12719249836
467.642	2.566	2.565	29.43	36.79	0	30	30	7	0	0.017633165	29.43	24.0615575611	53.4915575611	5.36844243894	29.43	24.0615575611	5.36844243894
479.683	2.695	2.692	11.72	17.58	14	30	16	8	0	0.017633165	9.39957933354	11.4977488971	20.8973282306	2.09816956354	11.4977488971	9.39957933354	2.09816956354
491.724	2.731	2.731	10.09	10.39	14	42	28	7	0	0.017633165	8.09229995524	5.96923026684	14.0615302221	2.1230696884	8.09229995524	5.96923026684	2.1230696884
503.782	5.009	5.009	23.25	23.95	0	30	30	7	0	0.017633165	23.25	15.6638843052	38.9138843052	7.58611569482	23.25	15.6638843052	7.58611569482
