onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.042	2.07	2.07	29.72	29.72	14	30	16	7	0	0.013327675	25.0466158225	21.231145705	46.2777615275	3.81547011755	25.0466158225	21.231145705	3.81547011755
22.1	1.596	1.597	0.1	16.5	0	30	30	8	0	0.013327675	0.1	11.7871434769	11.8871434769	11.6871434769	11.7871434769	0.1	11.6871434769
34.141	2.067	2.066	15.95	23.92	0	30	30	8	0	0.013327675	15.95	17.0877861798	33.0377861798	1.13778617979	17.0877861798	15.95	1.13778617979
46.182	1.812	1.809	27.77	34.71	0	30	30	8	0	0.013327675	27.77	24.7958636413	52.5658636413	2.97413635868	24.7958636413	27.77	2.97413635868
58.223	1.624	1.624	7.33	7.55	14	42	28	7	0	0.013327675	6.17737866687	4.84048098738	11.0178596542	1.33689767949	6.17737866687	4.84048098738	1.33689767949
70.264	3.039	3.038	11.22	14.02	0	14	14	8	0	0.013327675	11.22	11.8153954856	23.0353954856	0.5953954856	11.8153954856	11.22	0.5953954856
82.322	2.132	2.132	17.95	18.85	14	42	28	7	0	0.013327675	15.1274143343	12.0851743857	27.21258872	3.04223994857	15.1274143343	12.0851743857	3.04223994857
94.363	1.595	1.595	17.25	17.77	30	42	12	7	0	0.013327675	12.3229227258	11.3927612113	23.7156839372	0.930161514462	12.3229227258	11.3927612113	0.930161514462
106.421	1.409	1.409	11.41	11.52	30	42	12	7	0	0.013327675	8.15098830733	7.38574052643	15.5367288338	0.765247780899	8.15098830733	7.38574052643	0.765247780899
118.446	2.008	2.007	26.39	29.03	0	30	30	7	0	0.013327675	26.39	20.738228796	47.128228796	5.65177120404	26.39	20.738228796	5.65177120404
130.471	1.609	1.606	11.16	16.74	0	14	14	8	0	0.013327675	11.16	14.1076833402	25.2676833402	2.94768334015	14.1076833402	11.16	2.94768334015
142.496	2.469	2.469	22.5	25.88	30	42	12	7	0	0.013327675	16.0733774684	16.5922712521	32.6656487205	0.518893783645	16.0733774684	16.5922712521	0.518893783645
154.553	3.276	3.275	12.69	13.96	0	14	14	7	0	0.013327675	12.69	11.7648303123	24.4548303123	0.925169687662	12.69	11.7648303123	0.925169687662
