onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.028	2.58	2.58	28.44	28.44	14	42	28	7	0	0.015295148	23.4241403023	17.3161626427	40.740302945	6.10797765957	23.4241403023	17.3161626427	6.10797765957
22.086	1.778	1.778	0.18	20.09	0	14	14	8	0	0.015295148	0.18	16.5467995314	16.7267995314	16.3667995314	16.5467995314	0.18	16.3667995314
34.127	2.971	2.968	22.12	25.44	14	30	16	7	0	0.015295148	18.2187757906	17.4383401815	35.6571159721	0.780435609154	18.2187757906	17.4383401815	0.780435609154
46.168	4.082	4.079	19.17	25.88	30	42	12	7	0	0.015295148	13.1404473773	15.7574644583	28.8979118356	2.61701708093	13.1404473773	15.7574644583	2.61701708093
58.209	2.766	2.766	26.62	39.93	14	30	16	8	0	0.015295148	21.9251271043	27.370791016	49.2959181203	5.4456639117	27.370791016	21.9251271043	5.4456639117
70.251	2.62	2.619	13.58	20.37	0	14	14	8	0	0.015295148	13.58	16.7774169464	30.3574169464	3.19741694645	16.7774169464	13.58	3.19741694645
82.292	2.589	2.586	6.69	7.36	14	42	28	7	0	0.015295148	5.51010895296	4.48125728025	9.9913662332	1.02885167271	5.51010895296	4.48125728025	1.02885167271
94.333	3.545	3.545	13.25	19.88	0	30	30	7	0	0.015295148	13.25	13.6271306135	26.8771306135	0.377130613524	13.25	13.6271306135	0.377130613524
106.374	3.104	3.104	7.21	8.29	14	42	28	7	0	0.015295148	5.93839843809	5.04750310506	10.9859015432	0.890895333029	5.93839843809	5.04750310506	0.890895333029
118.416	2.24	2.238	9.87	9.97	0	14	14	7	0	0.015295148	9.87	8.21162724379	18.0816272438	1.65837275621	9.87	8.21162724379	1.65837275621
130.457	2.927	2.924	17.19	19.77	30	42	12	7	0	0.015295148	11.7832180707	12.0372902759	23.8205083466	0.254072205132	11.7832180707	12.0372902759	0.254072205132
142.482	1.891	1.891	22.83	23.06	14	42	28	7	0	0.015295148	18.8035556646	14.0404609895	32.844016654	4.76309467511	18.8035556646	14.0404609895	4.76309467511
154.506	1.971	1.97	25.19	27.71	14	30	16	7	0	0.015295148	20.7473310202	18.9943555986	39.7416866188	1.75297542155	20.7473310202	18.9943555986	1.75297542155
166.547	1.596	1.593	20.86	21.49	0	14	14	7	0	0.015295148	20.86	17.6998866067	38.5598866067	3.16011339327	20.86	17.6998866067	3.16011339327
178.588	2.776	2.776	12.3	16.6	0	14	14	8	0	0.015295148	12.3	13.6723181792	25.9723181792	1.37231817924	13.6723181792	12.3	1.37231817924
190.629	1.647	1.647	11.2	12.32	0	14	14	7	0	0.015295148	11.2	10.1471662631	21.3471662631	1.05283373686	11.2	10.1471662631	1.05283373686
202.671	1.439	1.437	14.34	15.77	0	30	30	7	0	0.015295148	14.34	10.8098515984	25.1498515984	3.53014840165	14.34	10.8098515984	3.53014840165
214.712	3.054	3.051	15.81	19.76	30	42	12	8	0	0.015295148	10.8372703722	12.0312016111	22.8684719833	1.19393123887	12.0312016111	10.8372703722	1.19393123887
226.753	3.09	3.09	11.79	12.14	14	30	16	7	0	0.015295148	9.71064044176	8.32159786963	18.0322383114	1.38904257213	9.71064044176	8.32159786963	1.38904257213
238.811	2.416	2.415	22.25	24.48	30	42	12	7	0	0.015295148	15.2516929653	14.9050513886	30.156744354	0.346641576691	15.2516929653	14.9050513886	0.346641576691
250.852	2.065	2.062	26.56	27.89	14	42	28	7	0	0.015295148	21.8757090868	16.9812860796	38.8569951664	4.89442300715	21.8757090868	16.9812860796	4.89442300715
262.893	1.981	1.981	18.56	19.12	14	42	28	7	0	0.015295148	15.2866400847	11.641527065	26.9281671497	3.64511301975	15.2866400847	11.641527065	3.64511301975
274.951	1.707	1.707	8.67	10.84	0	14	14	8	0	0.015295148	8.67	8.92818849777	17.5981884978	0.258188497767	8.92818849777	8.67	0.258188497767
286.976	2.444	2.441	21.2	31.8	30	42	12	8	0	0.015295148	14.5319501512	19.3619540098	33.893904161	4.83000385852	19.3619540098	14.5319501512	4.83000385852
299.001	3.099	3.096	7.73	8.12	0	14	14	7	0	0.015295148	7.73	6.68790503707	14.4179050371	1.04209496293	7.73	6.68790503707	1.04209496293
311.041	2.152	2.152	10.55	11.08	14	30	16	7	0	0.015295148	8.68933474644	7.59500036206	16.2843351085	1.09433438438	8.68933474644	7.59500036206	1.09433438438
323.099	1.83	1.829	12.63	13.26	30	42	12	7	0	0.015295148	8.65747784954	8.07356950218	16.7310473517	0.583908347354	8.65747784954	8.07356950218	0.583908347354
335.14	2.087	2.084	9.2	12.42	0	30	30	8	0	0.015295148	9.2	8.51352928672	17.7135292867	0.686470713281	8.51352928672	9.2	0.686470713281
347.182	3.69	3.69	8.37	12.56	14	42	28	8	0	0.015295148	6.89381344339	7.64736296738	14.5411764108	0.753549523992	7.64736296738	6.89381344339	0.753549523992
359.24	4.096	4.097	23.88	27.46	0	30	30	7	0	0.015295148	23.88	18.8229882619	42.7029882619	5.05701173806	23.88	18.8229882619	5.05701173806
371.297	1.497	1.494	15.41	16.18	0	30	30	7	0	0.015295148	15.41	11.0908940305	26.5008940305	4.31910596948	15.41	11.0908940305	4.31910596948
383.339	1.732	1.733	11.42	11.76	30	42	12	7	0	0.015295148	7.82805993996	7.16026978474	14.9883297247	0.66779015522	7.82805993996	7.16026978474	0.66779015522
395.396	2.427	2.427	24.16	27.78	0	14	14	7	0	0.015295148	24.16	22.8805421096	47.0405421096	1.27945789041	24.16	22.8805421096	1.27945789041
407.438	1.609	1.608	27.72	28.0	0	30	30	7	0	0.015295148	27.72	19.1931417092	46.9131417092	8.52685829081	27.72	19.1931417092	8.52685829081
419.462	3.507	3.504	17.62	22.02	14	30	16	7	0	0.015295148	14.512424477	15.0940350156	29.6064594926	0.581610538587	14.512424477	15.0940350156	0.581610538587
431.503	1.887	1.887	8.32	8.4	14	30	16	7	0	0.015295148	6.85263176212	5.75794251276	12.6105742749	1.09468924937	6.85263176212	5.75794251276	1.09468924937
443.561	1.861	1.861	17.18	17.35	30	42	12	7	0	0.015295148	11.7763633773	10.5638333984	22.3401967757	1.21252997887	11.7763633773	10.5638333984	1.21252997887
455.586	2.158	2.155	15.96	19.95	14	42	28	8	0	0.015295148	13.1451926591	12.146886242	25.292078901	0.9983064171	12.146886242	13.1451926591	0.9983064171
467.627	1.722	1.722	21.56	22.21	0	30	30	7	0	0.015295148	21.56	15.2242741915	36.7842741915	6.33572580853	21.56	15.2242741915	6.33572580853
479.685	2.992	2.992	9.34	12.61	14	42	28	8	0	0.015295148	7.69273805988	7.67780629129	15.3705443512	0.0149317685912	7.67780629129	7.69273805988	0.0149317685912
491.726	2.079	2.078	5.78	7.8	14	30	16	8	0	0.015295148	4.76060235398	5.3466609047	10.1072632587	0.586058550728	5.3466609047	4.76060235398	0.586058550728
503.767	3.392	3.389	21.4	26.75	0	30	30	8	0	0.015295148	21.4	18.3363050257	39.7363050257	3.06369497426	18.3363050257	21.4	3.06369497426
