onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.045	2.581	2.578	17.82	17.82	14	30	16	7	0	0.030110148	12.5356824473	9.36266402027	21.8983464675	3.17301842699	12.5356824473	9.36266402027	3.17301842699
22.086	3.473	3.473	0.06	6.56	30	42	12	8	0	0.030110148	0.0315241212804	2.89672527574	2.92824939702	2.86520115446	2.89672527574	0.0315241212804	2.86520115446
34.144	2.751	2.751	7.76	7.99	0	30	30	7	0	0.030110148	7.76	4.1979621505	11.9579621505	3.5620378495	7.76	4.1979621505	3.5620378495
46.185	2.808	2.805	10.49	13.11	14	30	16	7	0	0.030110148	7.37931026216	6.88802049976	14.2673307619	0.491289762401	7.37931026216	6.88802049976	0.491289762401
58.226	3.887	3.884	12.17	14.0	14	42	28	7	0	0.030110148	8.56112544237	6.18203564945	14.7431610918	2.37908979292	8.56112544237	6.18203564945	2.37908979292
70.268	1.954	1.954	16.55	17.05	30	42	12	7	0	0.030110148	8.69540345316	7.52883627308	16.2242397262	1.16656718008	8.69540345316	7.52883627308	1.16656718008
82.309	2.097	2.097	10.67	13.34	0	14	14	7	0	0.030110148	10.67	9.38417530002	20.0541753	1.28582469998	10.67	9.38417530002	1.28582469998
94.35	4.674	4.671	7.72	11.58	14	42	28	7	0	0.030110148	5.43072213764	5.11342663005	10.5441487677	0.317295507594	5.43072213764	5.11342663005	0.317295507594
106.391	2.126	2.126	19.43	20.01	14	30	16	7	0	0.030110148	13.6682553283	10.513294447	24.1815497753	3.15496088129	13.6682553283	10.513294447	3.15496088129
118.432	1.661	1.661	11.28	12.41	0	30	30	7	0	0.030110148	11.28	6.52023908482	17.8002390848	4.75976091518	11.28	6.52023908482	4.75976091518
130.457	2.084	2.083	27.64	27.92	30	42	12	7	0	0.030110148	14.5221118698	12.3287453809	26.8508572507	2.19336648891	14.5221118698	12.3287453809	2.19336648891
142.498	3.053	3.05	11.9	13.09	14	30	16	7	0	0.030110148	8.37119085984	6.87751245933	15.2487033192	1.49367840051	8.37119085984	6.87751245933	1.49367840051
154.539	1.617	1.617	12.99	13.38	14	42	28	7	0	0.030110148	9.13796380414	5.90825978498	15.0462235891	3.22970401916	9.13796380414	5.90825978498	3.22970401916
166.58	1.712	1.712	24.16	26.58	14	42	28	7	0	0.030110148	16.9956278297	11.7370362545	28.7326640842	5.25859157526	16.9956278297	11.7370362545	5.25859157526
178.622	1.88	1.877	10.3	11.33	0	14	14	7	0	0.030110148	10.3	7.97021785226	18.2702178523	2.32978214774	10.3	7.97021785226	2.32978214774
190.663	4.087	4.084	13.14	19.71	30	42	12	8	0	0.030110148	6.9037825604	8.70342304648	15.6072056069	1.79964048608	8.70342304648	6.9037825604	1.79964048608
202.704	2.483	2.483	20.22	20.42	0	14	14	7	0	0.030110148	20.22	14.3646821309	34.5846821309	5.85531786909	20.22	14.3646821309	5.85531786909
214.762	1.889	1.888	14.77	16.99	30	42	12	7	0	0.030110148	7.76018785518	7.50234183459	15.2625296898	0.257846020594	7.76018785518	7.50234183459	0.257846020594
226.803	2.642	2.639	16.58	20.72	14	42	28	7	0	0.030110148	11.6633902904	9.14941276119	20.8128030516	2.51397752924	11.6633902904	9.14941276119	2.51397752924
238.844	2.534	2.534	25.69	26.97	14	30	16	7	0	0.030110148	18.0719237974	14.1700925155	32.2420163129	3.90183128189	18.0719237974	14.1700925155	3.90183128189
250.902	2.972	2.972	28.62	38.64	14	30	16	8	0	0.030110148	20.1330657486	20.3015341045	40.4345998532	0.168468355933	20.3015341045	20.1330657486	0.168468355933
262.96	3.113	3.113	20.07	25.09	0	30	30	7	0	0.030110148	20.07	13.1823367154	33.2523367154	6.8876632846	20.07	13.1823367154	6.8876632846
275.001	2.475	2.472	23.63	25.99	30	42	12	7	0	0.030110148	12.4152497642	11.4765076092	23.8917573735	0.938742155011	12.4152497642	11.4765076092	0.938742155011
287.042	1.983	1.983	10.03	13.54	0	14	14	7	0	0.030110148	10.03	9.52486758338	19.5548675834	0.505132416623	10.03	9.52486758338	0.505132416623
299.1	1.837	1.836	24.77	26.01	0	14	14	7	0	0.030110148	24.77	18.2970314508	43.0670314508	6.47296854921	24.77	18.2970314508	6.47296854921
311.141	2.446	2.443	11.03	16.55	0	30	30	7	0	0.030110148	11.03	8.69540345316	19.7254034532	2.33459654684	11.03	8.69540345316	2.33459654684
323.183	3.404	3.402	24.28	32.78	30	42	12	8	0	0.030110148	12.7567610781	14.4747948992	27.2315559773	1.7180338211	14.4747948992	12.7567610781	1.7180338211
335.224	1.664	1.664	22.03	25.33	14	30	16	7	0	0.030110148	15.497255012	13.3084332005	28.8056882125	2.18882181143	15.497255012	13.3084332005	2.18882181143
347.265	2.567	2.566	19.25	22.14	0	30	30	7	0	0.030110148	19.25	11.6324007525	30.8824007525	7.61759924755	19.25	11.6324007525	7.61759924755
359.306	2.696	2.693	14.53	19.62	0	30	30	7	0	0.030110148	14.53	10.3083876587	24.8383876587	4.22161234132	14.53	10.3083876587	4.22161234132
371.347	1.652	1.652	21.15	31.72	14	30	16	8	0	0.030110148	14.8782089652	16.6657521169	31.5439610821	1.78754315171	16.6657521169	14.8782089652	1.78754315171
383.388	1.715	1.714	14.09	14.23	14	30	16	7	0	0.030110148	9.91177136261	7.47647076366	17.3882421263	2.43530059896	9.91177136261	7.47647076366	2.43530059896
395.43	3.627	3.624	15.79	23.68	0	14	14	8	0	0.030110148	15.79	16.6579663497	32.4479663497	0.867966349659	16.6579663497	15.79	0.867966349659
407.471	1.495	1.495	17.53	18.06	0	14	14	7	0	0.030110148	17.53	12.7045131873	30.2345131873	4.82548681272	17.53	12.7045131873	4.82548681272
419.529	1.845	1.845	9.69	10.17	14	42	28	7	0	0.030110148	6.81654112872	4.49080732535	11.3073484541	2.32573380337	6.81654112872	4.49080732535	2.32573380337
