onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.044	3.924	3.923	10.0	10.0	14	30	16	7	0	0.105365571	4.04021142598	2.40328742996	6.44349885594	1.63692399602	4.04021142598	2.40328742996	1.63692399602
22.086	3.3	3.297	0.1	19.26	14	30	16	8	0	0.105365571	0.0404021142598	4.6287315901	4.66913370436	4.58832947584	4.6287315901	0.0404021142598	4.58832947584
34.127	4.283	4.281	26.84	36.23	0	14	14	7	0	0.105365571	26.84	14.6376859963	41.4776859963	12.2023140037	26.84	14.6376859963	12.2023140037
46.168	4.095	4.094	14.74	22.11	0	14	14	7	0	0.105365571	14.74	8.93290746284	23.6729074628	5.80709253716	14.74	8.93290746284	5.80709253716
58.209	4.125	4.125	14.82	16.3	0	14	14	7	0	0.105365571	14.82	6.58554462434	21.4055446243	8.23445537566	14.82	6.58554462434	8.23445537566
70.234	3.383	3.38	12.32	15.4	14	42	28	7	0	0.105365571	4.9775404768	2.83852446331	7.81606494011	2.1390160135	4.9775404768	2.83852446331	2.1390160135
82.275	1.955	1.955	9.37	11.71	0	14	14	7	0	0.105365571	9.37	4.73108757982	14.1010875798	4.63891242018	9.37	4.73108757982	4.63891242018
94.333	3.577	3.576	21.11	21.74	30	42	12	7	0	0.105365571	5.07333976464	4.00711180729	9.08045157193	1.06622795735	5.07333976464	4.00711180729	1.06622795735
106.374	3.159	3.159	12.58	13.84	14	30	16	7	0	0.105365571	5.08258597388	3.32614980306	8.40873577694	1.75643617082	5.08258597388	3.32614980306	1.75643617082
118.398	3.338	3.335	18.39	21.15	30	42	12	7	0	0.105365571	4.41964558369	3.89836314279	8.31800872648	0.521282440907	4.41964558369	3.89836314279	0.521282440907
130.44	3.061	3.062	20.83	21.45	14	42	28	7	0	0.105365571	8.41576040031	3.95365907389	12.3694194742	4.46210132642	8.41576040031	3.95365907389	4.46210132642
142.481	1.948	1.947	18.0	18.9	14	42	28	7	0	0.105365571	7.27238056676	3.48364365951	10.7560242263	3.78873690725	7.27238056676	3.48364365951	3.78873690725
154.522	2.157	2.154	17.08	19.64	14	42	28	7	0	0.105365571	6.90068111557	3.62004028957	10.5207214051	3.280640826	6.90068111557	3.62004028957	3.280640826
166.563	2.883	2.881	16.66	17.49	14	30	16	7	0	0.105365571	6.73099223568	4.203349715	10.9343419507	2.52764252068	6.73099223568	4.203349715	2.52764252068
178.604	3.144	3.143	25.81	34.84	0	30	30	7	0	0.105365571	25.81	8.37305340598	34.183053406	17.436946594	25.81	8.37305340598	17.436946594
190.646	5.253	5.254	13.73	13.87	30	42	12	7	0	0.105365571	3.29971364133	2.55651521468	5.85622885601	0.743198426655	3.29971364133	2.55651521468	0.743198426655
202.704	1.87	1.868	8.27	9.51	0	30	30	7	0	0.105365571	8.27	2.28552634589	10.5555263459	5.98447365411	8.27	2.28552634589	5.98447365411
214.745	2.146	2.146	18.75	18.94	0	30	30	7	0	0.105365571	18.75	4.55182639234	23.3018263923	14.1981736077	18.75	4.55182639234	14.1981736077
226.803	4.255	4.256	20.89	31.34	14	42	28	7	0	0.105365571	8.44000166887	5.7765816026	14.2165832715	2.66342006627	8.44000166887	5.7765816026	2.66342006627
238.86	1.854	1.854	7.04	8.1	14	30	16	7	0	0.105365571	2.84430884389	1.94666281827	4.79097166215	0.897646025621	2.84430884389	1.94666281827	0.897646025621
