onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.029	1.275	1.275	13.5	13.5	30	42	12	7	0	0.004269959	11.967037248	11.4470972848	23.4141345328	0.51993996315	11.967037248	11.4470972848	0.51993996315
22.054	1.404	1.402	0.2	24.58	14	30	16	8	0	0.004269959	0.18871851547	21.7888722634	21.9775907788	21.6001537479	21.7888722634	0.18871851547	21.6001537479
34.095	1.873	1.872	22.53	23.21	0	30	30	7	0	0.004269959	22.53	20.5744395945	43.1044395945	1.9555604055	22.53	20.5744395945	1.9555604055
46.153	1.407	1.406	14.24	15.66	30	42	12	8	0	0.004269959	12.6230081786	13.2786328504	25.901641029	0.655624671794	13.2786328504	12.6230081786	0.655624671794
58.179	1.42	1.42	26.23	35.41	14	30	16	8	0	0.004269959	24.7504333038	31.3890954779	56.1395287817	6.63866217403	31.3890954779	24.7504333038	6.63866217403
70.219	1.591	1.588	23.81	25.0	30	42	12	8	0	0.004269959	21.1063079166	21.1983283053	42.3046362219	0.0920203886191	21.1983283053	21.1063079166	0.0920203886191
82.261	1.458	1.458	12.26	12.63	30	42	12	7	0	0.004269959	10.8678427156	10.7093954598	21.5772381754	0.158447255765	10.8678427156	10.7093954598	0.158447255765
94.302	1.633	1.633	11.01	13.76	14	42	28	8	0	0.004269959	10.3889542766	11.6675598992	22.0565141758	1.27860562261	11.6675598992	10.3889542766	1.27860562261
106.343	1.568	1.568	21.01	23.11	0	14	14	8	0	0.004269959	21.01	21.8064244625	42.8164244625	0.796424462518	21.8064244625	21.01	0.796424462518
118.385	1.896	1.893	8.94	9.21	0	14	14	8	0	0.004269959	8.94	8.69048763738	17.6304876374	0.249512362623	8.69048763738	8.94	0.249512362623
130.426	1.892	1.892	5.92	6.51	14	42	28	7	0	0.004269959	5.5860680579	5.52004469069	11.1061127486	0.0660233672129	5.5860680579	5.52004469069	0.0660233672129
142.468	2.098	2.099	13.84	14.26	14	30	16	8	0	0.004269959	13.0593212705	12.6407371227	25.7000583932	0.41858414781	12.6407371227	13.0593212705	0.41858414781
154.509	2.377	2.377	15.41	20.8	30	42	12	8	0	0.004269959	13.6601514068	17.63700915	31.2971605568	3.9768577432	17.63700915	13.6601514068	3.9768577432
166.534	1.28	1.281	6.51	6.58	14	30	16	7	0	0.004269959	6.14278767854	5.83282259939	11.9756102779	0.309965079147	6.14278767854	5.83282259939	0.309965079147
178.592	1.774	1.775	11.34	13.04	30	42	12	7	0	0.004269959	10.0523112883	11.057048044	21.1093593323	1.00473675571	10.0523112883	11.057048044	1.00473675571
190.633	1.981	1.981	9.17	9.26	14	42	28	7	0	0.004269959	8.65274393428	7.85186080427	16.5046047386	0.800883130016	8.65274393428	7.85186080427	0.800883130016
202.674	2.358	2.355	20.79	22.87	0	30	30	8	0	0.004269959	20.79	20.2730475453	41.0630475453	0.516952454704	20.2730475453	20.79	0.516952454704
214.716	1.697	1.698	14.59	21.88	14	30	16	8	0	0.004269959	13.7670157035	19.3954648138	33.1624805173	5.62844911027	19.3954648138	13.7670157035	5.62844911027
226.774	1.743	1.743	18.17	22.71	0	14	14	8	0	0.004269959	18.17	21.4289874316	39.5989874316	3.25898743158	21.4289874316	18.17	3.25898743158
238.798	1.767	1.767	13.99	16.09	14	30	16	8	0	0.004269959	13.2008601571	14.2629355052	27.4637956623	1.06207534809	14.2629355052	13.2008601571	1.06207534809
250.84	2.168	2.165	10.92	11.47	0	30	30	7	0	0.004269959	10.92	10.1675494248	21.0875494248	0.752450575228	10.92	10.1675494248	0.752450575228
262.881	1.74	1.74	24.24	36.36	30	42	12	8	0	0.004269959	21.4874802142	30.8308486872	52.3183289013	9.343368473	30.8308486872	21.4874802142	9.343368473
274.923	1.866	1.866	20.4	21.01	14	42	28	7	0	0.004269959	19.2492885779	17.8150751077	37.0643636856	1.43421347017	19.2492885779	17.8150751077	1.43421347017
286.968	1.685	1.687	19.78	29.67	0	30	30	8	0	0.004269959	19.78	26.3008885295	46.0808885295	6.52088852947	26.3008885295	19.78	6.52088852947
299.005	1.848	1.847	9.2	10.58	0	14	14	8	0	0.004269959	9.2	9.98320946834	19.1832094683	0.783209468345	9.98320946834	9.2	0.783209468345
311.046	1.838	1.838	18.96	21.8	14	42	28	8	0	0.004269959	17.8905152665	18.4849422822	36.3754575487	0.594427015661	18.4849422822	17.8905152665	0.594427015661
323.105	1.195	1.196	28.49	42.74	14	42	28	8	0	0.004269959	26.8829525287	36.2406620707	63.1236145993	9.35770954201	36.2406620707	26.8829525287	9.35770954201
335.146	1.861	1.858	13.25	13.91	0	14	14	7	0	0.004269959	13.25	13.1253727509	26.3753727509	0.124627249086	13.25	13.1253727509	0.124627249086
347.171	1.737	1.737	23.66	23.9	30	42	12	7	0	0.004269959	20.9733408361	20.2656018598	41.2389426959	0.707738976279	20.9733408361	20.2656018598	0.707738976279
359.229	1.847	1.848	9.15	13.72	0	14	14	8	0	0.004269959	9.15	12.9460901612	22.0960901612	3.79609016122	12.9460901612	9.15	3.79609016122
371.27	1.438	1.437	13.2	16.5	14	30	16	8	0	0.004269959	12.455422021	14.6263788587	27.0818008796	2.17095683766	14.6263788587	12.455422021	2.17095683766
383.311	1.301	1.3	13.11	16.39	0	30	30	8	0	0.004269959	13.11	14.5288696663	27.6388696663	1.41886966626	14.5288696663	13.11	1.41886966626
