onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.034	2.841	2.03	28.37	28.37	30	42	12	8	0	0.007087741	23.3953867448	21.8620060591	45.2573928039	1.53338068563	21.8620060591	23.3953867448	1.53338068563
22.075	3.335	3.333	0.05	8.28	0	14	14	8	0	0.007087741	0.05	7.53255665142	7.58255665142	7.48255665142	7.53255665142	0.05	7.48255665142
46.141	2.01	2.01	26.57	29.23	0	14	14	7	0	0.007087741	26.57	26.591380546	53.161380546	0.0213805460047	26.57	26.591380546	0.0213805460047
58.166	2.276	2.213	20.0	20.6	0	14	14	7	0	0.007087741	20.0	18.7404187221	38.7404187221	1.25958127788	20.0	18.7404187221	1.25958127788
70.192	2.375	2.316	26.05	27.35	14	42	28	7	0	0.007087741	23.6984421219	21.0759910369	44.7744331588	2.622451085	23.6984421219	21.0759910369	2.622451085
82.232	2.783	2.103	10.11	10.62	0	14	14	7	0	0.007087741	10.11	9.6613226616	19.7713226616	0.4486773384	10.11	9.6613226616	0.4486773384
94.273	4.814	4.013	5.26	6.05	0	14	14	8	0	0.007087741	5.26	5.50386083829	10.7638608383	0.243860838294	5.50386083829	5.26	0.243860838294
106.315	4.35	4.34	19.97	22.97	14	42	28	7	0	0.007087741	18.1672894117	17.7007500592	35.8680394708	0.46653935254	18.1672894117	17.7007500592	0.46653935254
118.356	2.154	2.154	9.14	9.23	0	30	30	7	0	0.007087741	9.14	7.61154105231	16.7515410523	1.52845894769	9.14	7.61154105231	1.52845894769
130.414	3.592	3.592	8.88	11.99	0	14	14	8	0	0.007087741	8.88	10.9076514795	19.7876514795	2.02765147953	10.9076514795	8.88	2.02765147953
142.438	3.523	3.52	11.04	11.37	14	30	16	7	0	0.007087741	10.0434088686	9.37629704927	19.4197059178	0.667111819285	10.0434088686	9.37629704927	0.667111819285
154.48	3.152	3.15	9.8	10.29	30	42	12	8	0	0.007087741	8.08159288328	7.92950448884	16.0110973721	0.152088394437	7.92950448884	8.08159288328	0.152088394437
166.521	3.309	3.3	13.44	16.8	30	42	12	8	0	0.007087741	11.0833273828	12.9461297777	24.0294571605	1.86280239492	12.9461297777	11.0833273828	1.86280239492
178.562	3.139	3.139	19.76	20.35	14	42	28	7	0	0.007087741	17.9762463082	15.6817702962	33.6580166044	2.29447601201	17.9762463082	15.6817702962	2.29447601201
190.604	3.708	3.105	19.45	24.31	0	30	30	8	0	0.007087741	19.45	20.0472982645	39.4972982645	0.597298264536	20.0472982645	19.45	0.597298264536
202.645	2.28	2.2	12.98	19.47	14	30	16	8	0	0.007087741	11.8082832531	16.055980963	27.8642642161	4.24769770993	16.055980963	11.8082832531	4.24769770993
214.703	1.862	1.062	29.22	43.83	14	42	28	8	0	0.007087741	26.5822832554	33.7755278665	60.3578111218	7.1932446111	33.7755278665	26.5822832554	7.1932446111
226.744	2.847	2.045	6.92	8.65	14	30	16	8	0	0.007087741	6.29532512413	7.13324269799	13.4285678221	0.837917573863	7.13324269799	6.29532512413	0.837917573863
238.786	1.899	1.099	25.19	37.78	30	42	12	8	0	0.007087741	20.7729923194	29.1133799406	49.8863722599	8.3403876212	29.1133799406	20.7729923194	8.3403876212
250.844	2.936	2.931	7.13	7.84	14	42	28	7	0	0.007087741	6.48636822761	6.04152722959	12.5278954572	0.444840998017	6.48636822761	6.04152722959	0.444840998017
262.902	2.958	2.959	29.11	29.4	30	42	12	7	0	0.007087741	24.0056294727	22.655727111	46.6613565836	1.3499023617	24.0056294727	22.655727111	1.3499023617
274.926	2.985	2.902	15.04	22.56	0	30	30	8	0	0.007087741	15.04	18.6041566782	33.6441566782	3.56415667824	18.6041566782	15.04	3.56415667824
286.967	2.453	2.453	6.11	6.72	0	30	30	7	0	0.007087741	6.11	5.54166369139	11.6516636914	0.56833630861	6.11	5.54166369139	0.56833630861
299.025	2.091	2.09	19.59	26.45	14	42	28	8	0	0.007087741	17.8215923673	20.3824483702	38.2040407375	2.56085600294	20.3824483702	17.8215923673	2.56085600294
