onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
142.508	2.764	2.161	6.41	6.73	30	42	12	7	0	0.005227394	5.54104347721	5.51842644902	11.0594699262	0.0226170281855	5.54104347721	5.51842644902	0.0226170281855
154.549	2.232	2.232	13.8	18.63	0	14	14	8	0	0.005227394	13.8	17.3595659291	31.1595659291	3.55956592908	17.3595659291	13.8	3.55956592908
166.607	2.238	2.23	22.18	25.51	14	42	28	8	0	0.005227394	20.6674810685	20.9175421567	41.5850232252	0.250061088146	20.9175421567	20.6674810685	0.250061088146
178.648	1.711	1.109	24.71	33.36	0	30	30	8	0	0.005227394	24.71	28.8376303275	53.5476303275	4.12763032755	28.8376303275	24.71	4.12763032755
190.689	1.788	1.101	25.15	25.4	0	30	30	7	0	0.005227394	25.15	21.9567089424	47.1067089424	3.19329105756	25.15	21.9567089424	3.19329105756
202.747	2.561	2.561	26.34	39.51	14	30	16	8	0	0.005227394	24.5437985277	34.1539200912	58.6977186189	9.61012156342	34.1539200912	24.5437985277	9.61012156342
214.772	2.56	2.56	20.79	21.41	14	30	16	7	0	0.005227394	19.3722692252	18.5076038763	37.8798731015	0.864665348919	19.3722692252	18.5076038763	0.864665348919
226.796	1.464	1.464	24.32	24.56	0	14	14	7	0	0.005227394	24.32	22.8851819226	47.2051819226	1.4348180774	24.32	22.8851819226	1.4348180774
238.854	1.686	1.605	13.79	17.24	30	42	12	8	0	0.005227394	11.9205911936	14.1363554207	26.0569466142	2.21576422712	14.1363554207	11.9205911936	2.21576422712
250.912	2.403	2.403	13.63	20.44	0	14	14	8	0	0.005227394	13.63	19.0461367467	32.6761367467	5.41613674666	19.0461367467	13.63	5.41613674666
262.954	2.556	2.554	29.17	30.63	14	30	16	7	0	0.005227394	27.1808125685	26.4777163349	53.6585289034	0.703096233585	27.1808125685	26.4777163349	0.703096233585
274.995	2.275	2.212	16.14	18.56	0	14	14	8	0	0.005227394	16.14	17.2943394334	33.4343394334	1.15433943337	17.2943394334	16.14	1.15433943337
287.036	3.103	3.102	8.87	9.14	14	42	28	7	0	0.005227394	8.26512881325	7.49456430075	15.759693114	0.770564512504	8.26512881325	7.49456430075	0.770564512504
299.094	2.903	2.9	19.01	20.91	14	42	28	7	0	0.005227394	17.7136526201	17.1456607799	34.8593134	0.56799184012	17.7136526201	17.1456607799	0.56799184012
311.135	2.662	2.659	12.09	15.11	0	30	30	8	0	0.005227394	12.09	13.0616485087	25.1516485087	0.97164850867	13.0616485087	12.09	0.97164850867
323.176	1.314	1.314	18.46	27.69	30	42	12	8	0	0.005227394	15.9575136645	22.7050859396	38.662599604	6.74757227511	22.7050859396	15.9575136645	6.74757227511
335.218	2.944	2.943	10.38	10.48	14	30	16	7	0	0.005227394	9.67215750638	9.05930353216	18.7314610385	0.612853974222	9.67215750638	9.05930353216	0.612853974222
347.242	2.074	2.011	18.89	28.34	0	30	30	8	0	0.005227394	18.89	24.4981547807	43.3881547807	5.60815478066	24.4981547807	18.89	5.60815478066
359.284	2.832	2.03	27.42	27.69	14	42	28	7	0	0.005227394	25.5501501758	22.7050859396	48.2552361154	2.84506423623	25.5501501758	22.7050859396	2.84506423623
371.325	1.228	1.22	17.16	23.17	14	42	28	8	0	0.005227394	15.9898095192	18.9988024998	34.988612019	3.00899298061	18.9988024998	15.9898095192	3.00899298061
383.366	3.107	3.106	11.0	12.65	30	42	12	8	0	0.005227394	9.50881095932	10.372673786	19.8814847454	0.863862826725	10.372673786	9.50881095932	0.863862826725
395.407	2.676	2.613	26.47	30.44	0	30	30	8	0	0.005227394	26.47	26.3134732365	52.7834732365	0.156526763473	26.3134732365	26.47	0.156526763473
407.449	2.023	2.024	12.82	14.1	30	42	12	8	0	0.005227394	11.0820869544	11.5616363939	22.6437233483	0.479549439524	11.5616363939	11.0820869544	0.479549439524
419.49	2.678	2.61	26.52	29.17	14	30	16	8	0	0.005227394	24.7115238024	25.2156377894	49.9271615918	0.504113986984	25.2156377894	24.7115238024	0.504113986984
431.531	1.895	1.092	6.62	6.95	14	42	28	7	0	0.005227394	6.16856287979	5.69882077573	11.8673836555	0.469742104056	6.16856287979	5.69882077573	0.469742104056
443.572	2.686	2.603	18.25	18.8	0	30	30	7	0	0.005227394	18.25	16.2514223668	34.5014223668	1.99857763316	18.25	16.2514223668	1.99857763316
455.614	2.065	2.066	24.68	37.02	14	42	28	8	0	0.005227394	22.9969987724	30.3554453407	53.3524441131	7.35844656828	30.3554453407	22.9969987724	7.35844656828
467.655	1.496	1.496	6.99	7.69	0	30	30	8	0	0.005227394	6.99	6.64752329793	13.6375232979	0.342476702073	6.64752329793	6.99	0.342476702073
479.696	2.609	2.606	17.55	17.73	30	42	12	7	0	0.005227394	15.1708756669	14.5381427847	29.7090184516	0.632732882206	15.1708756669	14.5381427847	0.632732882206
491.737	1.646	1.645	26.15	27.46	0	14	14	7	0	0.005227394	26.15	25.5874224591	51.7374224591	0.562577540932	26.15	25.5874224591	0.562577540932
503.779	1.819	1.02	14.22	16.35	14	30	16	8	0	0.005227394	13.2502966995	14.133550835	27.3838475345	0.883254135506	14.133550835	13.2502966995	0.883254135506
