onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
335.151	1.532	1.53	18.08	20.79	0	30	30	8	0	0.002529105	18.08	19.3238394322	37.4038394322	1.24383943219	19.3238394322	18.08	1.24383943219
347.192	2.057	2.056	20.44	23.51	30	42	12	8	0	0.002529105	18.99852227	21.2525074411	40.2510297111	2.25398517104	21.2525074411	18.99852227	2.25398517104
359.235	3.045	3.045	5.46	5.62	30	42	12	7	0	0.002529105	5.07494772966	5.08035269327	10.1553004229	0.00540496360582	5.07494772966	5.08035269327	0.00540496360582
371.291	1.941	1.941	22.62	33.93	0	30	30	8	0	0.002529105	22.62	31.5371751772	54.1571751772	8.9171751772	31.5371751772	22.62	8.9171751772
383.316	1.148	1.148	16.11	24.16	14	42	28	8	0	0.002529105	15.5590919196	21.840092717	37.3991846366	6.28100079735	21.840092717	15.5590919196	6.28100079735
395.374	1.338	1.337	23.1	28.88	14	42	28	8	0	0.002529105	22.3100573149	26.1068657974	48.4169231124	3.79680848252	26.1068657974	22.3100573149	3.79680848252
407.432	2.119	2.119	19.39	21.33	30	42	12	8	0	0.002529105	18.0225707836	19.2818368234	37.3044076069	1.25926603984	19.2818368234	18.0225707836	1.25926603984
419.473	1.718	1.718	8.9	8.99	14	30	16	7	0	0.002529105	8.595649788	8.35600367943	16.9516534674	0.239646108571	8.595649788	8.35600367943	0.239646108571
431.514	2.935	2.933	15.09	15.54	14	30	16	7	0	0.002529105	14.5739725057	14.4440819998	29.0180545055	0.129890505907	14.5739725057	14.4440819998	0.129890505907
443.556	2.035	2.035	11.34	15.31	30	42	12	8	0	0.002529105	10.5402760539	13.8398931911	24.380169245	3.29961713718	13.8398931911	10.5402760539	3.29961713718
455.614	1.304	1.305	20.51	30.76	30	42	12	8	0	0.002529105	19.0635857025	27.8063432109	46.8699289133	8.7427575084	27.8063432109	19.0635857025	8.7427575084
467.655	1.354	1.351	12.32	12.44	0	30	30	7	0	0.002529105	12.32	11.5627014207	23.8827014207	0.757298579298	12.32	11.5627014207	0.757298579298
479.696	1.414	1.414	23.21	31.33	0	30	30	8	0	0.002529105	23.21	29.1205334012	52.3305334012	5.91053340117	29.1205334012	23.21	5.91053340117
491.754	1.572	1.571	19.49	19.68	30	42	12	7	0	0.002529105	18.1155185442	17.7902741999	35.9057927441	0.325244344247	18.1155185442	17.7902741999	0.325244344247
503.795	1.837	1.834	7.03	7.1	14	42	28	7	0	0.002529105	6.78959752917	6.41823916766	13.2078366968	0.371358361518	6.78959752917	6.41823916766	0.371358361518
