onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.039	1.498	1.497	9.17	9.17	30	42	12	7	0	0.001190689	8.85373852778	8.73325899251	17.5869975203	0.120479535277	8.85373852778	8.73325899251	0.120479535277
22.081	1.127	1.127	0.17	17.61	0	14	14	8	0	0.001190689	0.17	17.3212607156	17.4912607156	17.1512607156	17.3212607156	0.17	17.1512607156
34.139	1.637	1.637	20.35	25.44	0	14	14	8	0	0.001190689	20.35	25.0228774903	45.3728774903	4.67287749033	25.0228774903	20.35	4.67287749033
46.197	1.211	1.211	17.42	19.16	0	14	14	8	0	0.001190689	17.42	18.8458464117	36.2658464117	1.42584641175	18.8458464117	17.42	1.42584641175
58.238	1.034	1.034	17.24	21.55	14	42	28	8	0	0.001190689	16.9573273559	20.5236348188	37.4809621747	3.56630746294	20.5236348188	16.9573273559	3.56630746294
70.279	1.033	1.032	12.66	13.29	0	30	30	8	0	0.001190689	12.66	12.8316450419	25.4916450419	0.171645041901	12.8316450419	12.66	0.171645041901
82.337	2.047	2.046	18.51	21.29	30	42	12	8	0	0.001190689	17.8716139748	20.276017879	38.1476318538	2.40440390416	20.276017879	17.8716139748	2.40440390416
94.395	0.956	0.956	9.55	11.94	0	30	30	8	0	0.001190689	9.55	11.5282048006	21.0782048006	1.97820480062	11.5282048006	9.55	1.97820480062
106.421	0.957	0.954	7.38	9.96	14	42	28	8	0	0.001190689	7.25899512102	9.48563354039	16.7446286614	2.22663841937	9.48563354039	7.25899512102	2.22663841937
118.461	0.962	0.962	22.29	30.09	0	30	30	8	0	0.001190689	22.29	29.0522347111	51.3422347111	6.76223471112	29.0522347111	22.29	6.76223471112
130.519	3.456	3.456	10.2	10.3	0	30	30	7	0	0.001190689	10.2	9.9447662853	20.1447662853	0.255233714704	10.2	9.9447662853	0.255233714704
142.577	3.038	3.038	15.98	16.46	14	30	16	8	0	0.001190689	15.7179867255	15.8923158307	31.6103025561	0.174329105223	15.8923158307	15.7179867255	0.174329105223
154.619	1.358	1.356	19.87	21.86	14	42	28	8	0	0.001190689	19.5442050209	20.8188704009	40.3630754218	1.27466537994	20.8188704009	19.5442050209	1.27466537994
166.644	1.483	1.482	28.41	32.67	0	30	30	8	0	0.001190689	28.41	31.5432538389	59.9532538389	3.13325383889	31.5432538389	28.41	3.13325383889
178.701	1.249	1.249	18.83	19.77	0	14	14	8	0	0.001190689	18.83	19.4458446535	38.2758446535	0.615844653456	19.4458446535	18.83	0.615844653456
190.743	2.679	2.68	11.24	11.8	14	30	16	8	0	0.001190689	11.0557053063	11.39303322	22.4487385263	0.337327913783	11.39303322	11.0557053063	0.337327913783
202.784	0.862	0.862	26.43	39.65	14	42	28	8	0	0.001190689	25.9966451285	37.7615833209	63.7582284494	11.7649381924	37.7615833209	25.9966451285	11.7649381924
214.842	1.836	1.836	12.9	17.42	30	42	12	8	0	0.001190689	12.4550956389	16.5903349672	29.0454306061	4.13523932836	16.5903349672	12.4550956389	4.13523932836
226.9	0.938	0.938	23.15	34.72	30	42	12	8	0	0.001190689	22.3515863597	33.066385193	55.4179715527	10.7147988333	33.066385193	22.3515863597	10.7147988333
238.941	3.147	3.144	9.05	9.14	14	30	16	7	0	0.001190689	8.90161325816	8.82477318909	17.7263864472	0.0768400690699	8.90161325816	8.82477318909	0.0768400690699
250.982	1.136	1.135	14.63	21.94	0	14	14	8	0	0.001190689	14.63	21.5802646281	36.2102646281	6.95026462806	21.5802646281	14.63	6.95026462806
263.04	1.085	1.085	12.98	17.52	0	14	14	8	0	0.001190689	12.98	17.2327363849	30.2127363849	4.25273638485	17.2327363849	12.98	4.25273638485
275.082	4.219	4.219	19.88	20.08	14	42	28	7	0	0.001190689	19.5540410577	19.123646736	38.6776877937	0.430394321655	19.5540410577	19.123646736	0.430394321655
287.14	1.796	1.793	15.94	16.74	14	42	28	8	0	0.001190689	15.6786425785	15.9427214323	31.6213640108	0.264078853882	15.9427214323	15.6786425785	0.264078853882
299.181	1.544	1.544	12.27	13.5	0	30	30	8	0	0.001190689	12.27	13.0344024128	25.3044024128	0.764402412766	13.0344024128	12.27	0.764402412766
311.239	1.15	1.15	14.85	17.08	0	14	14	8	0	0.001190689	14.85	16.7999507679	31.6499507679	1.94995076788	16.7999507679	14.85	1.94995076788
323.28	1.117	1.116	16.17	18.6	14	30	16	8	0	0.001190689	15.9048714237	17.9585099909	33.8633814146	2.05363856723	17.9585099909	15.9048714237	2.05363856723
335.322	0.955	0.955	8.44	10.55	30	42	12	8	0	0.001190689	8.1489152862	10.0475335192	18.1964488054	1.89861823298	10.0475335192	8.1489152862	1.89861823298
347.38	0.928	0.929	10.06	13.58	14	30	16	8	0	0.001190689	9.89505296984	13.111643316	23.0066962858	3.21659034611	13.111643316	9.89505296984	3.21659034611
