onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.043	2.077	2.077	8.19	8.19	0	30	30	7	0	0.000727802	8.19	8.01500000891	16.2050000089	0.174999991094	8.19	8.01500000891	0.174999991094
22.085	1.499	1.5	0.07	11.95	14	30	16	8	0	0.000727802	0.0692939481631	11.6946581327	11.7639520808	11.6253641845	11.6946581327	0.0692939481631	11.6253641845
34.126	1.716	1.714	28.4	32.66	30	42	12	8	0	0.000727802	27.793162424	31.6912712353	59.4844336594	3.89810881128	31.6912712353	27.793162424	3.89810881128
46.167	1.329	1.329	10.95	16.42	30	42	12	8	0	0.000727802	10.7160256529	15.9329661263	26.6489917792	5.21694047334	15.9329661263	10.7160256529	5.21694047334
58.225	1.823	1.822	6.98	7.33	14	30	16	8	0	0.000727802	6.90959654541	7.17337607635	14.0829726218	0.263779530936	7.17337607635	6.90959654541	0.263779530936
70.267	2.82	2.821	21.38	24.59	0	30	30	8	0	0.000727802	21.38	24.0645726763	45.4445726763	2.68457267631	24.0645726763	21.38	2.68457267631
82.308	1.446	1.443	6.61	8.92	14	30	16	8	0	0.000727802	6.54332853369	8.7294017191	15.2727302528	2.18607318541	8.7294017191	6.54332853369	2.18607318541
94.349	1.626	1.626	13.06	15.02	14	42	28	8	0	0.000727802	12.9282709002	14.5744915479	27.5027624481	1.64622064775	14.5744915479	12.9282709002	1.64622064775
106.391	2.56	2.561	14.08	21.12	14	30	16	8	0	0.000727802	13.9379827162	20.6687179717	34.6067006879	6.73073525544	20.6687179717	13.9379827162	6.73073525544
118.415	1.538	1.536	19.66	24.58	30	42	12	8	0	0.000727802	19.2399145513	23.8509322402	43.0908467915	4.61101768888	23.8509322402	19.2399145513	4.61101768888
130.457	1.886	1.886	29.29	30.17	0	14	14	8	0	0.000727802	29.29	29.8656916583	59.1556916583	0.575691658316	29.8656916583	29.29	0.575691658316
142.515	1.708	1.708	27.42	28.24	30	42	12	8	0	0.000727802	26.8341025939	27.4023729236	54.2364755175	0.568270329702	27.4023729236	26.8341025939	0.568270329702
154.539	1.291	1.291	12.37	18.56	14	42	28	8	0	0.000727802	12.245230554	18.0094915532	30.2547221072	5.76426099923	18.0094915532	12.245230554	5.76426099923
166.564	1.973	1.97	17.75	17.93	0	30	30	7	0	0.000727802	17.75	17.5468803614	35.2968803614	0.203119638623	17.75	17.5468803614	0.203119638623
178.605	2.737	2.737	24.37	36.56	0	30	30	8	0	0.000727802	24.37	35.7788034586	60.1488034586	11.4088034586	35.7788034586	24.37	11.4088034586
190.663	2.495	2.495	6.14	7.68	0	30	30	8	0	0.000727802	6.14	7.51589744425	13.6558974442	1.37589744425	7.51589744425	6.14	1.37589744425
202.705	1.637	1.638	14.51	19.59	14	42	28	8	0	0.000727802	14.3636455407	19.0089407073	33.372586248	4.64529516661	19.0089407073	14.3636455407	4.64529516661
214.746	1.742	1.74	27.98	28.82	0	30	30	8	0	0.000727802	27.98	28.2041880655	56.1841880655	0.224188065526	28.2041880655	27.98	0.224188065526
