onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
10.03	1.906	1.906	27.24	27.24	0	30	30	7	0	0.001269505	27.24	26.240621976	53.480621976	0.999378024047	27.24	26.240621976	0.999378024047
22.072	1.69	1.687	0.22	24.6	0	30	30	8	0	0.001269505	0.22	23.6974779959	23.9174779959	23.4774779959	23.6974779959	0.22	23.4774779959
34.113	2.055	2.054	10.39	14.03	14	30	16	8	0	0.001269505	10.208562504	13.5152689546	23.7238314586	3.30670645056	13.5152689546	10.208562504	3.30670645056
46.171	1.964	1.964	13.54	20.31	0	30	30	8	0	0.001269505	13.54	19.5648690283	33.1048690283	6.02486902833	19.5648690283	13.54	6.02486902833
58.212	1.603	1.603	14.83	15.27	0	30	30	7	0	0.001269505	14.83	14.7097759755	29.5397759755	0.120224024494	14.83	14.7097759755	0.120224024494
70.254	2.54	2.537	7.76	9.7	0	30	30	8	0	0.001269505	7.76	9.34412750245	17.1041275025	1.58412750245	9.34412750245	7.76	1.58412750245
82.295	1.592	1.592	14.07	18.99	0	14	14	8	0	0.001269505	14.07	18.6583832484	32.7283832484	4.58838324844	18.6583832484	14.07	4.58838324844
94.32	1.695	1.695	17.52	18.4	14	30	16	8	0	0.001269505	17.2140534235	17.7249428912	34.9389963148	0.510889467725	17.7249428912	17.2140534235	0.510889467725
106.361	1.512	1.509	20.48	30.72	0	14	14	8	0	0.001269505	20.48	30.1835457289	50.6635457289	9.70354572891	30.1835457289	20.48	9.70354572891
118.403	1.755	1.756	6.18	7.11	0	30	30	8	0	0.001269505	6.18	6.84914912808	13.0291491281	0.669149128085	6.84914912808	6.18	0.669149128085
130.445	1.745	1.745	15.17	17.45	14	30	16	8	0	0.001269505	14.9050907782	16.8097963833	31.7148871615	1.90470560503	16.8097963833	14.9050907782	1.90470560503
142.485	1.881	1.881	20.75	25.94	14	42	28	8	0	0.001269505	20.3876488892	24.6269124817	45.0145613709	4.23926359258	24.6269124817	20.3876488892	4.23926359258
154.527	2.098	2.096	25.33	26.09	14	42	28	7	0	0.001269505	24.8876697042	24.7693194545	49.6569891587	0.118350249759	24.8876697042	24.7693194545	0.118350249759
166.568	2.198	2.198	13.65	13.79	0	14	14	7	0	0.001269505	13.65	13.54918931	27.19918931	0.100810690049	13.65	13.54918931	0.100810690049
178.626	2.188	2.188	6.23	7.16	30	42	12	8	0	0.001269505	6.00143446807	6.79755949766	12.7989939657	0.796125029588	6.79755949766	6.00143446807	0.796125029588
190.667	2.307	2.307	10.43	13.04	30	42	12	8	0	0.001269505	10.0473453454	12.3799128281	22.4272581736	2.33256748272	12.3799128281	10.0473453454	2.33256748272
202.693	2.403	2.4	25.53	25.79	14	30	16	7	0	0.001269505	25.0841771634	24.8438194112	49.9279965745	0.240357752229	25.0841771634	24.8438194112	0.240357752229
214.733	2.704	2.704	5.62	5.9	0	14	14	8	0	0.001269505	5.62	5.79697004559	11.4169700456	0.176970045592	5.79697004559	5.62	0.176970045592
226.791	1.702	1.702	14.9	22.35	14	30	16	8	0	0.001269505	14.6398057084	21.5300257402	36.1698314485	6.89022003182	21.5300257402	14.6398057084	6.89022003182
238.833	1.703	1.7	15.45	19.31	14	30	16	8	0	0.001269505	15.1802012211	18.6015569147	33.7817581358	3.42135569359	18.6015569147	15.1802012211	3.42135569359
250.874	1.827	1.827	20.82	22.9	14	30	16	8	0	0.001269505	20.4564264999	22.0598474027	42.5162739026	1.60342090282	22.0598474027	20.4564264999	1.60342090282
262.915	1.962	1.962	18.45	19.37	0	30	30	8	0	0.001269505	18.45	18.6593556415	37.1093556415	0.20935564149	18.6593556415	18.45	0.20935564149
274.957	1.88	1.879	23.69	29.61	0	14	14	8	0	0.001269505	23.69	29.0929293305	52.7829293305	5.4029293305	29.0929293305	23.69	5.4029293305
286.998	2.353	2.35	7.44	8.18	0	30	30	8	0	0.001269505	7.44	7.8798930897	15.3198930897	0.439893089695	7.8798930897	7.44	0.439893089695
299.039	1.725	1.725	29.52	32.47	30	42	12	8	0	0.001269505	28.4369735951	30.826362694	59.2633362891	2.3893890989	30.826362694	28.4369735951	2.3893890989
311.081	1.715	1.715	14.51	16.69	0	14	14	8	0	0.001269505	14.51	16.398547468	30.908547468	1.88854746795	16.398547468	14.51	1.88854746795
323.122	2.637	2.634	22.42	33.63	14	42	28	8	0	0.001269505	22.0284861732	31.927643283	53.9561294562	9.89915710974	31.927643283	22.0284861732	9.89915710974
